Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,taux de participation (%),Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe 02,Nom 02,Prenom 02,Nuance 02,Voix 02,Sexe 03,Nom 03,Prenom 03,Nuance 03,Voix 03,Sexe 04,Nom 04,Prenom 04,Nuance 04,Voix 04,Sexe 05,Nom 05,Prenom 05,Nuance 05,Voix 05,Sexe 06,Nom 06,Prenom 06,Nuance 06,Voix 06,Sexe 07,Nom 07,Prenom 07,Nuance 07,Voix 07,Sexe 08,Nom 08,Prenom 08,Nuance 08,Voix 08,Sexe 09,Nom 09,Prenom 09,Nuance 09,Voix 09,Sexe 10,Nom 10,Prenom 10,Nuance 10,Voix 10,Sexe 11,Nom 11,Prenom 11,Nuance 11,Voix 11,Sexe 12,Nom 12,Prenom 12,Nuance 12,Voix 12,Sexe 13,Nom 13,Prenom 13,Nuance 13,Voix 13,Sexe 14,Nom 14,Prenom 14,Nuance 14,Voix 14
50,MANCHE,10,CERISY-LA-SALLE,4081,1076,3005,"73,63",248,2757,M,YONNET,Alain,COM,335,M,HALBECQ,Claude,DVD,2123,F,SAINSIMON,Armelle,FN,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,11,CHERBOURG-NORD-OUEST,7062,3543,3519,"49,83",170,3349,M,DELESTRE,Richard,COM,361,M,HOULLEGATTE,J.Michel,SOC,1149,M,LEMIERE,Jean,RPR,1662,M,LECHEVALLIER,J.Claude,RPF,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,13,DUCEY,5042,1079,3963,"78,6",269,3694,M,BRIERE,Marc,COM,672,M,DEWITTE,H.Jacques,UDF,3022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,14,GAVRAY,4150,944,3206,"77,25",167,3039,M,FURON,Georges,COM,48,M,BRIONNE,Jacky,DVG,294,F,BESNIER,Nadège,RPR,853,M,LAVALLEY,Stéphane,DVD,204,M,BEDOUIN,Gérard,DVD,448,M,LEJEUNE,Bernard,DVD,133,M,NICOLLE,Guy,DVD,944,F,COSYNS,Gisèle,FN,87,M,LADROUE,Jacques,MNR,28,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,15,GRANVILLE,18087,7325,10762,"59,5",541,10221,M,DUBOIS,Jacques,COM,484,M,LECOSTEY,Jacques,MDC,1717,M,CARUHEL,Daniel,SOC,3206,M,LECOSSAIS,J.Claude,RPR,3273,M,THIEL,Michel,DVD,924,F,HUAUX,Natacha,FN,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,17,LA-HAYE-PESNEL,4842,1149,3693,"76,27",226,3467,M,DURIEUX,J.Michel,COM,118,M,DIEUDONNE,Gérard,DVG,1524,M,LABARRIERE,François,RPR,1489,M,VISEUX,Roger,FN,227,F,GOBI,Nicole,MNR,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,20,LESSAY,6964,1836,5128,"73,64",295,4833,M,NAGAT,Jean,COM,558,M,LECARDONNEL,Patrice,DIV,502,M,LE GRAND,J.François,RPR,3374,M,DARAGON,Fernand,FN,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,21,MARIGNY,4966,1432,3534,"71,16",178,3356,M,ALLAMAND,Michel,COM,231,M,QUINQUENEL,Gilles,DVD,2800,F,NOURY,Anita,FN,166,F,PINGRET,Monique,MNR,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,22,MONTEBOURG,4749,1045,3704,78,234,3470,M,LENOBLE,Jean,COM,298,M,PIGNOT,J.Pierre,RPR,422,F,BRECY,Rolande,DVD,2475,M,FOLLIOT,Judicaël,FN,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,23,MONTMARTIN-SUR-MER,6217,1773,4444,"71,48",494,3950,M,ROQUET,Daniel,COM,725,M,BECK,Olivier,UDF,2705,M,ROUSSELET,Alain,FN,307,M,ROBINE,Léon,MNR,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,24,MORTAIN,5341,1178,4163,"77,94",205,3958,M,INGOUF,Alain,COM,114,M,LEMARDELEY,J.Yves,RPR,1374,M,DESTAIS,Gabriel,RPR,2470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,25,CHERBOURG-OCTEVILLE SUD OUEST,12514,5376,7138,"57,04",455,6683,M,CIVILISE,Alain,COM,665,M,LERENARD,Michel,SOC,3374,M,MAHIEU,Albert,DVG,1,M,GUILLEMEAU,Eric,UDF,1976,M,HAINNEVILLE,Yves,FN,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,28,LES PIEUX,8490,2260,6230,"73,38",336,5894,M,HUGELMANN,Eric,COM,823,M,ROUSSEAU,François,DVG,1984,F,ANGER,Paulette,VEC,821,M,GRAS,J.Michel,RPR,2266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,30,QUETTEHOU,7142,1877,5265,"73,72",321,4944,M,LABBE,Alain,COM,431,M,LEBRESNE,Philippe,DVG,1246,F,T'KINT DE ROODENBEKE,Micheline,UDF,286,M,LEJEUNE,J.Marie,DVD,861,M,POISSON,Charles,DVD,831,M,THIN,Edmond,DVD,519,M,LEBOUL,Denis,DVD,420,F,OZANNE,Suzanne,FN,201,M,DUCHEMIN,Jacques,MNR,149,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,31,SAINT-CLAIR-SUR-L'ELLE,5564,1795,3769,"67,74",252,3517,F,BOURNAZEL,Monique,COM,211,M,LEDOUIT,J.Pierre,DVD,303,M,FELIN,Antoine,DVD,208,M,LESAGE,Denis,DVD,2075,M,BONNET,Michel,DVD,510,M,GOSSET,Franck,FN,166,M,TURQUAIS,Paul,MNR,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,32,SAINT-HILAIRE-DU-HARCOUET,8995,2019,6976,"77,55",408,6568,M,MELET,Michel,COM,265,M,GANNE,Michel,UDF,3827,M,CUCHE,Jean,UDF,2476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,35,SAINT-LO-EST,9771,3789,5982,"61,22",398,5584,M,BOUDIN,Gilbert,COM,328,M,LEVILLY,Michel,SOC,2251,M,LELANDAIS,Michel,UDF,2743,M,MOULIN,Françis,FN,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,39,SAINT-POIS,2425,511,1914,"78,93",118,1796,F,MELET,Catherine,COM,67,M,LECANU,Sébastien,DIV,35,M,CHENEL,Gérard,RPR,1108,M,NOVE,Hubert,DVD,540,M,VASSEUR,J.Luc,MNR,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,40,SAINT-SAUVEUR-LENDELIN,4088,925,3163,"77,37",142,3021,M,COTTE DE LA ,J.Paul,COM,81,F,BARBOUX,Christine,DVG,487,M,COULON,Gérard,DVD,1378,M,LECLERC,Patrick,DVD,1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,41,SAINT-SAUVEUR-LE-VICOMTE,4934,1212,3722,"75,44",128,3594,M,DUJARDIN,Henri,COM,293,M,RIPOUTEAU,Philippe,DVG,1603,M,QUINET,Michel,DVD,1506,M,LECOEUR,Raymond,FN,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,42,SARTILLY,5367,1371,3996,"74,46",276,3720,M,BRANTONE,Jacques,COM,263,M,THOUVENOT,Jacques,RPR,1315,M,RAULT,Denis,DVD,1769,F,VINCENT,Paulette,FN,206,M,LEMOINE LE CHESNAY,J.Marie,MNR,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,45,TESSY-SUR-VIRE,4152,851,3301,"79,5",303,2998,M,LE CANN,Guy,COM,274,M,LEMOINE,J.Claude,RPR,2416,F,LALOUELLE,Annick,FN,192,M,SIMON,Emilien,MNR,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MANCHE,51,TOURLAVILLE,17681,6672,11009,"62,26",547,10462,M,LEROUVILLOIS,Christian,EXG,596,M,BOSVY,Joël,COM,1049,M,SOURISSE,Roland,SOC,4742,M,GOUREMAN,Paul,VEC,792,M,BIDOU,Gérard,DIV,444,M,BAUPIN,Michel,UDF,2134,F,HAINNEVILLE,Paulette,FN,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,1,ANGLURE,4951,1205,3746,"75,66",268,3478,M,GROSBETY,DANIEL,SOC,1908,M,CHAMPION,BERNARD,DVD,1037,M,LE BEHEREC,FERDINAND,FN,352,M,MARTEL,BENOIT,MNR,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,3,AY,13465,4609,8856,"65,77",457,8399,M,STOCKER,GUY,COM,1193,M,LEVEQUE,DOMINIQUE,SOC,4547,F,PAILLARD,RACHEL,DVD,1652,F,CATHALA,HELENE,FN,732,M,LELARGE RAYER,NICOLAS,MNR,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,5,BOURGOGNE,15626,5610,10016,"64,1",380,9636,M,BOUCTON,PATRICK,COM,969,M,DEBEIRE,PHILIPPE,VEC,2076,M,DETRAIGNE,YVES,UDF,5325,M,RAGOT,PHILIPPE,FN,910,M,CANOT,J.PIERRE,MNR,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,6,CHALONS-EN-CHAMPAGNE-1,7924,3810,4114,"51,92",183,3931,F,THEVENIAUD,ANNY,SOC,804,M,LELOUP,FRANCIS,VEC,578,M,CAMUS,J.MARIE,UDF,2080,M,ERRE,PASCAL,FN,325,M,LANEZ,ANDRE,MNR,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,8,GIVRY-EN-ARGONNE,2628,534,2094,"79,68",75,2019,M,GOIN,PATRICK,COM,56,M,GUIZELIN DE,LUC,UDF,853,F,DUCHEIN,FRANCOISE,DVD,1027,M,BELLIERE,MICHEL,FN,83,F,DERVIN,CHRISTIANE,MNR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,9,DORMANS,6974,2309,4665,"66,89",285,4380,F,VIGNES,ANNICK,COM,783,M,BRUYEN,CHRISTIAN,DVD,2950,M,BRONIARCZYK,ALAIN,FN,433,M,SOUKIASSIAN,MICHEL,MNR,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,12,ESTERNAY,3751,872,2879,"76,75",97,2782,F,ARNOUX,VIVIANE,SOC,457,M,JACQUARD,MICHEL,DVG,303,M,VALENTIN,PATRICE,RPR,1757,F,FOUREUR,ELISABETH,FN,186,F,GILLET,NATHALIE,MNR,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,14,FISMES,10207,3167,7040,"68,97",312,6728,M,DEHU,MICHEL,COM,209,M,CAFFE,PAUL,SOC,1718,M,JUNG,FRANCIS,DVG,221,M,MOURRA,FRANCOIS,UDF,1333,F,VELLY,EVELYNE,DVD,1317,M,LENFANT,J.LUC,DVD,523,M,POUGEOISE,CLAUDE,DVD,691,M,DEGODET,YVES,DVD,244,M,BEVAN,J.CLAUDE,FN,472,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,15,HEILTZ-LE-MAURUPT,3078,621,2457,"79,82",215,2242,M,GILIBERT,OLIVIER,COM,206,M,COURSON DE,C.AMEDEE,UDF,1686,F,JEANSON,COLETTE,FN,273,M,CORNIL,RENE,MNR,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,16,MARSON,6726,2002,4724,"70,23",220,4504,M,ROY,FRANCIS,COM,495,M,BOURLIER,CLAUDE,UDF,1456,M,ARROUART,HUBERT,DVD,2127,M,MOTHE,PHILIPPE,FN,296,F,DERVIN,MARTINE,MNR,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,17,MONTMIRAIL,5141,1425,3716,"72,28",197,3519,M,COLLIN,CHRISTIAN,ECO,604,M,DOUCET,BERNARD,RPR,2587,M,FAUQUET,J.CLAUDE,FN,227,M,PARIZET,EDDY,MNR,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,20,REIMS-2,12773,6631,6142,"48,09",306,5836,M,TANNER,MICHEL,COM,283,F,PIETTE,M.FRANCE,SOC,1387,M,MASSIER,J.PAUL,VEC,867,M,FALALA,FRANCIS,RPR,2583,M,TISSERON,J.RENE,FN,533,M,OSUNA,SEBASTIEN,MNR,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,22,REIMS-4,9875,4516,5359,"54,27",212,5147,M,GIGERICH,MICHEL,EXG,247,M,MAUDUIT,J.CLAUDE,COM,565,M,MAILLARD,J.RENE,SOC,1418,F,WOJNAROWSKI,MIREILLE,VEC,621,M,BROVELLI,JACKY,RPR,1550,F,CHAZERIE,SEVERINA,FN,521,M,GUILPAIN,MARTIAL,MNR,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,26,SOMPUIS,1830,379,1451,"79,29",94,1357,M,ARESTIER,CLAUDE,COM,49,M,SALLES,GUY,SOC,156,M,PAUL,CLAUDE,UDF,1061,F,CHAILLOT,HENRIETTE,FN,64,F,BONNARD,M.LOUISE,MNR,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,29,VERTUS,4981,1339,3642,"73,12",199,3443,M,PARRED,ROMUALD,COM,228,M,PERROT,PASCAL,RPR,2821,F,ERRE,EDITH,FN,265,M,DEVAUX,CHRISTOPHE,MNR,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,30,VERZY,10625,3346,7279,"68,51",512,6767,M,HARLE,DANIEL,SOC,2061,M,LALLEMENT,PIERRE,UDF,3822,M,MEUNIER,DANIEL,FN,489,M,BRASSART,FRANCIS,MNR,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,32,VILLE-SUR-TOURBE,1941,439,1502,"77,38",160,1342,M,MENARD,STEPHANE,COM,128,M,ROCHA,BERNARD,RPR,965,M,DETEZ DE LA DREVE,SERGE,FN,138,F,TURQUIN,KATIA,MNR,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,33,VITRY-LE-FRANCOIS-EST,9117,3121,5996,"65,77",341,5655,M,AUPETIT,MICHEL,COM,372,M,TEISSIER,J.MARC,SOC,2285,F,DOMMANGE,PATRICIA,DVD,1605,M,JEANSON,ANDRE,FN,975,M,GILLES,FREDERIC,MNR,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,36,CHALONS-EN-CHAMPAGNE-3,11039,5010,6029,"54,62",260,5769,M,BARBEROUSSE,BERNARD,COM,1633,M,SIGAL,GERARD,SOC,1180,M,BATY,CHRISTIAN,RPR,2118,M,RENARD,JACKY,FN,511,M,LEGENTIL,YVES,MNR,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,38,REIMS-5,10383,5416,4967,"47,84",190,4777,M,DICHANT,JEROME,EXG,266,M,GUILLAUDEAU,MICHEL,COM,466,M,QUENARD,ERIC,SOC,1256,M,WINIESKI,WILFRID,DVG,278,M,CAUDY,ALAIN,VEC,520,M,ROSSI,MARIO,UDF,1381,M,JARRY,ALAIN,FN,415,F,BREZILLON,NATHALIE,MNR,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,40,REIMS-7,12442,5761,6681,"53,7",169,6512,M,ROSE,THOMAS,EXG,254,M,PIPET,PATRICK,COM,307,M,VOISIN,MICHEL,SOC,4153,F,ORBAN,VIVIANE,VEC,385,M,VRILLAUD,H.GEORGES,DL,863,M,LA ROSA,J.MICHEL,FN,431,F,GABRELLE,LAURENCE,MNR,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MARNE,44,REIMS-10,11997,6176,5821,"48,52",160,5661,M,MORELL,ERIC,COM,260,F,KUTTEN,CHRISTIANE,SOC,1462,M,JOANNESSE,RAYMOND,VEC,568,M,THOMAS,J.CLAUDE,RPR,1996,M,DESOIZE,BERNARD,UDF,875,M,NOIRMAIN,ROGER,FN,334,F,DIB,CHRISTINE,MNR,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,1,ANDELOT-BLANCHEVILLE,2776,499,2277,"82,02",134,2143,M,DESNOUVEAUX,GILLES,SOC,349,M,LESEUR,BERNARD,RPR,473,M,ROSARD,MICHEL,UDF,244,M,LACROIX,NICOLAS,DVD,231,M,GEOFFROY,J.PHILIPPE,DVD,760,M,VIOT,JOEL,FN,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,4,BOURBONNE-LES-BAINS,3644,943,2701,"74,12",144,2557,M,BOUSIGUE,NORBERT,VEC,600,M,NOIROT,ANDRE,DL,1660,M,CRAYE,HENRI,FN,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,5,BOURMONT,3141,530,2611,"83,13",94,2517,M,DEGUIS,ANDRE,SOC,1282,M,MICHEL,J.LOUP,DVD,921,M,FAYNOT,J.MARIE,DVD,185,F,TAILLE DE LA,CHANTAL,FN,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,8,CHEVILLON,5176,1362,3814,"73,69",251,3563,M,DAUBIE,PATRICK,COM,963,M,BOZEK,MICHEL,UDF,1898,F,ADVENIER,EVELYNE,FN,702,F,VELLARD,ISABELLE,MNR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,9,CLEFMONT,1834,355,1479,"80,64",77,1402,M,RODA,CLAUDE,COM,75,M,SCHWAB,JEAN,RPR,1057,M,HORMANCEY,ROLLY,DVD,206,M,MICHELIN,J.RENE,FN,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,10,DOULAINCOURT-SAUCOURT,3276,838,2438,"74,42",178,2260,M,WOJTYLAK,J.PIERRE,DVG,542,M,DELONG,THIERRY,RPR,1387,M,PERRIN,MICHEL,FN,267,F,DRILLON,MONIQUE,MNR,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,13,JOINVILLE,5578,1583,3995,"71,62",181,3814,F,GAILLARD,NICOLE,SOC,591,M,HEISERT,GERARD,DVG,955,M,AGNUS,JOEL,RPR,707,M,LECHIEN,DENIS,DVD,311,F,COIFFIER,FRANCINE,DVD,804,M,GRIEUX,MAXIME,FN,358,F,DELEMER,GEORGETTE,MNR,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,15,LAFERTE-SUR-AMANCE,1353,283,1070,"79,08",86,984,M,ARNAUD,CLAUDE,DVD,309,M,TOUSSAINT,CHRISTIAN,DVD,617,F,GRIEUX,LAETICIA,FN,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,19,VAL-DE-MEUSE,2293,473,1820,"79,37",109,1711,F,MOISSON,A.MARIE,SOC,433,M,DIDIER,GERARD,DVD,581,M,SICRE,J.JACQUES,DVD,539,F,RELOT,CLAUDETTE,FN,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,20,NEUILLY-L'EVEQUE,3604,763,2841,"78,83",234,2607,F,CORNEVIN,PASCALE,COM,455,M,ARNOUD,FRANCIS,RPR,1803,F,GRIEUX,M.CLAUDE,FN,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,21,NOGENT,7018,1917,5101,"72,68",376,4725,M,MORO,MARCEL,DVG,929,M,TEINTURIER,FRANCOIS,DVD,1324,M,CHARLES,GERARD,DVD,396,M,BROCARD,MICHEL,DVD,1614,M,GARNIER,PIERRE,FN,392,F,FOURNIER,CLAUDE,MNR,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,22,POISSONS,1699,326,1373,"80,81",64,1309,M,ALLEMEERSCH,ANTOINE,RPR,649,M,BOUSSEL,JACKY,DVD,385,F,BRISBARE,MARTINE,DVD,233,F,LANDOT,MICHELLE,FN,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,24,SAINT-BLIN,2251,456,1795,"79,74",106,1689,M,BONFILS,PIERRE,DVG,565,M,SIDO,BRUNO,DVD,979,M,ADVENIER,LUC,FN,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,26,TERRE-NATALE,2436,473,1963,"80,58",129,1834,M,ROUSSELOT,PIERRE,DVD,1534,M,BEAUFAUCHET,GUY,FN,225,M,LEFEBVRE,RICHARD,MNR,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,29,CHAUMONT-SUD,13029,5272,7757,"59,54",644,7113,M,GRISONI,PASCAL,SOC,2309,M,MASSE,CHARLY,DVG,521,M,BOZZOLINI,JACQUES,RPR,1098,M,CHAMPONNOIS,JACQUELIN,DVD,488,M,FLAMERION,PAUL,DVD,1838,M,JACQUOT,FRANCIS,FN,647,M,PERRIER,ROLAND,MNR,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HAUTE MARNE,32,SAINT-DIZIER-SUD-EST,5276,2484,2792,"52,92",160,2632,F,FONTAINE,MARCELLE,COM,1124,M,CHARPENTIER,REMI,RPR,914,M,RENARD,VALENTIN,FN,467,M,MAZEYRAT,LOUIS,MNR,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MAYENNE,2,ARGENTRE,11258,3565,7693,"68,33",668,7025,F,LOTTIN,MAURICETTE,COM,1479,M,HOUDOUIN,HENRI,RPF,5161,F,MORINIERE DE LA,SYLVIANE,FN,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MAYENNE,3,BAIS,4042,972,3070,"75,95",271,2799,F,MORICE,M.CECILE,DL,1375,M,CHEDOR,PATRICK,DVD,1025,M,ROUAULT,EMILE,DVD,283,M,LE MORVAN,JACQUES,FN,82,F,BIARD,SIMONE,MNR,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MAYENNE,4,BIERNE,3772,908,2864,"75,93",169,2695,M,SEGURA,DENIS,COM,69,F,DOUMEAU,MONIQUE,SOC,500,M,GUEDON,ROGER,DVD,1936,M,PARSEVAL DE,ETIENNE,FN,106,F,PEAN DE PONFILLY,MARIE,MNR,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MAYENNE,6,CHATEAU-GONTIER-OUEST,8320,2552,5768,"69,33",278,5490,M,MASSOT-BORDENAVE,LEON,COM,75,M,SEIGNEUR,BRUNO,SOC,918,M,ARTHUIS,JEAN,UDF,3493,M,CREBASSA,J.GILLES,DVD,792,M,LE GOUELLEC,ERWAN,FN,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MAYENNE,8,COUPTRAIN,3333,722,2611,"78,34",224,2387,M,BOUVIER,GUY,COM,243,M,TONNELIER,JEAN,DVD,1855,F,LEFRANC,MARIE,FN,152,F,DANSAN,NELLY,MNR,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MAYENNE,11,EVRON,9589,2959,6630,"69,14",379,6251,F,GAUTIER,BRIGITTE,COM,557,M,NICOLAS,MICHEL,RPR,3349,M,DUVAL,ANDRE,DVD,2042,F,GRIGEUL,COLETTE,FN,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MAYENNE,13,GREZ-EN-BOUERE,4634,1256,3378,"72,9",358,3020,M,FOURGEAUD,JACQUES,COM,604,M,BOUVET,NORBERT,DVD,2107,M,PERREL,LUC,FN,211,M,ROCHER,HENRI,MNR,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MAYENNE,14,LE HORPS,2875,594,2281,"79,34",118,2163,M,MOUZER,DANIEL,COM,63,M,DUJARRIER,GERARD,DVD,623,M,SOUTIF,PATRICK,DVD,513,M,LEHAGRE,ROBERT,DVD,579,M,MAROE,J.CLAUDE,DVD,290,M,DALIBARD,PHILIPPE,FN,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MAYENNE,16,LASSAY-LES-CHATEAUX,2717,559,2158,"79,43",122,2036,M,GUILLOU,FREDERIC,COM,37,M,MICHELET,PIERRE,DVD,455,M,POTTIER,FRANCIS,DVD,202,M,HALLIER,BERTRAND,DVD,914,M,CRINIERE,J.MICHEL,DVD,332,M,PON,CEDRIC,FN,32,M,DANSAN,JACQUES,MNR,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MAYENNE,22,MESLAY-DU-MAINE,5584,1524,4060,"72,71",277,3783,M,BOURDERIOU,STEPHANE,COM,285,M,DEROUIN,ANDRE,DVD,3173,F,LE MORVAN,ODILE,FN,209,F,GOMBERT,NOELLE,MNR,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MAYENNE,23,MONTSURS,3833,808,3025,"78,92",165,2860,M,LOISY,ANDRE,COM,116,M,FAGUER,J.MICHEL,RPR,1249,M,RAVE,J.NOEL,DVD,1376,F,PARSEVAL DE,GHISLAINE,FN,78,M,TIMON,ROLAND,MNR,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
