Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe2,Nom2,Prénom2,Nuance2,Voix2,Sexe3,Nom3,Prénom3,Nuance3,Voix3
63,PUY DE DOME,30,PONT-DU-CHÂTEAU,16227,9446,6781,458,6323,M,BETENFELD,Gérard,SOC,4116,F,FLORI-DUTOUR,Stéphanie,UMP,2207,,,,,0
63,PUY DE DOME,33,RIOM-EST,13597,7108,6489,514,5975,M,ZICOLA,Jean-Claude,SOC,3177,M,CHAUVIN,Lionel,M-NC,2798,,,,,0
63,PUY DE DOME,43,SAINT-RÉMY-SUR-DUROLLE,6795,3380,3415,527,2888,F,PERUFEL,Annie,PG,1037,M,CHAMBON,Olivier,SOC,1851,,,,,0
63,PUY DE DOME,46,THIERS,9783,6808,2975,689,2286,F,CHEVALDONNE,Annie,PG,2286,,,,,0,,,,,0
63,PUY DE DOME,48,VEYRE-MONTON,18900,10433,8467,407,8060,M,DECOMBAS,Jean-Pierre,DVG,4958,M,PRONONCE,Hervé,M-NC,3102,,,,,0
63,PUY DE DOME,49,VIC-LE-COMTE,10489,5824,4665,287,4378,M,BLANCHET,Roland,SOC,3328,M,ANGERMANN,Michaël,M-NC,1050,,,,,0
63,PUY DE DOME,52,CLERMONT-FERRAND-NORD-OUEST,9796,5812,3984,244,3740,F,ANDRE,Michèle,SOC,2419,F,JALICON,Christiane,UMP,1321,,,,,0
63,PUY DE DOME,53,CLERMONT-FERRAND-OUEST,5917,3793,2124,204,1920,M,GOUTTEBEL,Jean-Yves,DVG,1334,M,CADORET,Pablo,UMP,586,,,,,0
63,PUY DE DOME,54,CLERMONT-FERRAND-SUD-EST,7353,4629,2724,177,2547,F,MAISONNET,Sylvie,SOC,1788,M,DEGUI,Jean-Philippe,M-NC,759,,,,,0
63,PUY DE DOME,56,BEAUMONT,15731,9416,6315,537,5778,M,BROCHET,Alain,SOC,3941,M,ISNARD,Stéphane,UMP,1837,,,,,0
63,PUY DE DOME,58,COURNON-D'AUVERGNE,12837,7004,5833,411,5422,M,PASCIUTO,Bertrand,SOC,3884,M,RENAUD,Michel,M-NC,1538,,,,,0
64,PYRENEES ATLANTIQUES,2,ARAMITS,2843,442,2401,60,2341,M,COSTE,Jean-Claude,SOC,1204,M,CASABONNE,Pierre,MODM,1137,,,,,0
64,PYRENEES ATLANTIQUES,6,BAYONNE-EST,7446,4498,2948,154,2794,F,ARAGON,Marie-Christine,SOC,1636,F,LAUQUE,Christine,UMP,1158,,,,,0
64,PYRENEES ATLANTIQUES,7,BAYONNE-NORD,12970,8238,4732,680,4052,F,ESPIAUBE,Marie-José,COM,1564,M,MARTIN,Christophe,SOC,2488,,,,,0
64,PYRENEES ATLANTIQUES,13,IHOLDY,3600,813,2787,66,2721,M,OLCOMENDY,Daniel,REG,1162,M,CASET,Jean-Louis,MODM,1559,,,,,0
64,PYRENEES ATLANTIQUES,14,LABASTIDE-CLAIRENCE,5170,2266,2904,202,2702,M,DEKIMPE,Thierry,SOC,1176,M,CASTAINGS,Jean,UMP,1526,,,,,0
64,PYRENEES ATLANTIQUES,17,LASSEUBE,2436,685,1751,105,1646,M,BOURDET-PEES,René,DVG,822,M,GRUSSAUTE,Jean-Marc,MODM,824,,,,,0
64,PYRENEES ATLANTIQUES,19,LESCAR,25494,12856,12638,935,11703,F,MARIETTE,Christiane,SOC,6776,M,LAYRE,Bernard,UMP,4927,,,,,0
64,PYRENEES ATLANTIQUES,25,NAY-EST,12555,5953,6602,422,6180,M,PETCHOT-BACQUE,Christian,SOC,3769,M,ESCALE,Francis,MODM,2411,,,,,0
64,PYRENEES ATLANTIQUES,27,OLORON-SAINTE-MARIE-EST,9751,3953,5798,323,5475,M,DOMECQ,Jean-Pierre,SOC,3229,M,OXIBAR,Marc,UMP,2246,,,,,0
64,PYRENEES ATLANTIQUES,30,PAU-CENTRE,13038,7946,5092,379,4713,F,MAZA,Stéphanie,SOC,2337,F,POUEYTO,Josy,MODM,2376,,,,,0
64,PYRENEES ATLANTIQUES,35,SAINT-JEAN-PIED-DE-PORT,5346,1544,3802,304,3498,M,MAITIA,François,SOC,1791,M,MAILHARRO,Jean-Marie,MODM,1707,,,,,0
64,PYRENEES ATLANTIQUES,39,TARDETS-SORHOLUS,2886,739,2147,89,2058,M,VILLENEUVE,Arnaud,SOC,1128,M,IRIART,Jean-Pierre,MODM,930,,,,,0
64,PYRENEES ATLANTIQUES,42,ANGLET-NORD,12776,6541,6235,256,5979,M,CAZAUX,Gérard,SOC,2903,M,OLIVE,Claude,UMP,3076,,,,,0
64,PYRENEES ATLANTIQUES,43,BAYONNE-OUEST,12789,7481,5308,318,4990,M,ETCHETO,Henri,SOC,2692,M,GOUFFRANT,François,UMP,2298,,,,,0
64,PYRENEES ATLANTIQUES,44,BIARRITZ-OUEST,10450,6807,3643,249,3394,M,LAFITE,Guy,RDG,1399,M,BRISSON,Max,UMP,1995,,,,,0
64,PYRENEES ATLANTIQUES,46,JURANÇON,15486,7071,8415,335,8080,M,SOUDAR,Bernard,SOC,4261,M,BERNOS,Michel,MODM,3819,,,,,0
64,PYRENEES ATLANTIQUES,48,PAU-OUEST,10844,5616,5228,282,4946,F,FRANCQ,Natalie,SOC,2528,M,OTHAX,Jean,UMP,2418,,,,,0
64,PYRENEES ATLANTIQUES,49,PAU-NORD,10554,5814,4740,447,4293,M,DUCHATEAU,André,SOC,3229,M,SACHOT,Humbert,FN,1064,,,,,0
65,HAUTES PYRENEES,2,ARREAU,2996,1057,1939,120,1819,M,LAFONT,Pierre,SOC,763,M,ANGLADE,Jean-Louis,DVD,1056,,,,,0
65,HAUTES PYRENEES,17,POUYASTRUC,3844,1620,2224,130,2094,F,BEDOURET,Marie Josiane,SOC,1242,M,DAYDE,Gilbert,DVD,852,,,,,0
65,HAUTES PYRENEES,21,AUREILHAN,7995,4064,3931,378,3553,M,GLAVANY,Jean,SOC,2313,M,LACABANNE,Jean-Marc,DVD,1240,,,,,0
65,HAUTES PYRENEES,28,TARBES-1,5925,3277,2648,145,2503,M,DUBARRY,Jean-Pierre,SOC,1321,M,CRASPAY,Gilles,UMP,1182,,,,,0
65,HAUTES PYRENEES,29,TARBES-2,6793,3990,2803,197,2606,F,ROBIN-RODRIGO,Chantal,RDG,1428,M,LARRAZABAL,David,UMP,1178,,,,,0
65,HAUTES PYRENEES,32,TARBES-5,5193,2861,2332,156,2176,M,PALMADE,Jean-Claude,SOC,1302,F,DOUBRERE,Andrée,UMP,874,,,,,0
65,HAUTES PYRENEES,33,BORDÈRES-SUR-L'ECHEZ,9109,4027,5082,516,4566,M,BURON,Jean,COM,2855,M,FROSSARD,Daniel,SOC,1711,,,,,0
66,PYRENEES ORIENTALES,1,ARGELÈS-SUR-MER,21635,9291,12344,817,11527,M,AYLAGAS,Pierre,SOC,7446,M,FESENBECK,Edouard,FN,4081,,,,,0
66,PYRENEES ORIENTALES,6,MONT-LOUIS,3695,1657,2038,141,1897,M,MOLINIER,Jean-Luc,DVG,723,M,BATAILLE,Pierre,DVD,1174,,,,,0
66,PYRENEES ORIENTALES,8,PERPIGNAN-1,7601,3997,3604,284,3320,M,PULY-BELLI,Richard,UMP,1973,F,COSTA-FESENBECK,Marie-Thérèse,FN,1347,,,,,0
66,PYRENEES ORIENTALES,9,PERPIGNAN-2,5561,2901,2660,229,2431,M,CHAMBON,Jean-Louis,SOC,1261,M,PARRAT,Pierre,UMP,1170,,,,,0
66,PYRENEES ORIENTALES,10,PRADES,10259,3937,6322,378,5944,M,CASSOLY,Guy,COM,3289,M,MAURY,Jean,UMP,2655,,,,,0
66,PYRENEES ORIENTALES,11,PRATS-DE-MOLLO,2129,631,1498,80,1418,M,DUNYACH,Christian,SOC,639,M,REMEDI,Bernard,DVD,779,,,,,0
66,PYRENEES ORIENTALES,12,RIVESALTES,18286,8890,9396,764,8632,M,LOPEZ,Jean-Jacques,SOC,4711,M,BASCOU,André,UMP,3921,,,,,0
66,PYRENEES ORIENTALES,14,SAINT-LAURENT-DE-LA-SALANQUE,18578,8301,10277,876,9401,M,PUIG,Joseph,MODM,4919,M,GOT,Alain,DVD,4482,,,,,0
66,PYRENEES ORIENTALES,17,THUIR,16154,7633,8521,774,7747,M,OLIVE,René,SOC,4929,M,RIGALL,Roger,DVG,2818,,,,,0
66,PYRENEES ORIENTALES,19,CÔTE-VERMEILLE,10582,4171,6411,363,6048,M,MOLY,Michel,SOC,3636,M,ROMERO,Jean-Pierre,UMP,2412,,,,,0
66,PYRENEES ORIENTALES,20,PERPIGNAN-3,12187,6455,5732,292,5440,M,VILA,Jean,COM,3518,M,LEONARDELLI,Julien,FN,1922,,,,,0
66,PYRENEES ORIENTALES,24,PERPIGNAN-7,14661,7837,6824,768,6056,M,SOL,Jean,UMP,3615,F,KORTANEK,Irina,FN,2441,,,,,0
66,PYRENEES ORIENTALES,26,PERPIGNAN-9,8147,4499,3648,194,3454,F,CALABRESE,Toussainte,SOC,1857,M,ALIOT,Louis,FN,1597,,,,,0
66,PYRENEES ORIENTALES,31,CANET-EN-ROUSSILLON,17943,8729,9214,919,8295,M,TORRENS,Jean-Claude,UMP,4941,M,LANG,Jérémy,FN,3354,,,,,0
67,BAS RHIN,8,GEISPOLSHEIM,24801,14407,10394,590,9804,M,ZAEGEL,Sébastien,UMP,7148,F,ELLES,Pascale,FN,2656,,,,,0
67,BAS RHIN,13,MARMOUTIER,9638,5061,4577,428,4149,M,WEIL,Jean-Claude,DVG,2242,M,CREMMEL,Joseph,UMP,1907,,,,,0
67,BAS RHIN,15,NIEDERBRONN-LES-BAINS,21490,12623,8867,552,8315,M,BERTRAND,Rémi,UMP,5032,M,GNAEDIG,Laurent,FN,3283,,,,,0
67,BAS RHIN,16,OBERNAI,15858,8847,7011,417,6594,M,FISCHER,Bernard,UMP,4780,M,COTELLE,Christian,FN,1814,,,,,0
67,BAS RHIN,20,SARRE-UNION,11453,6604,4849,370,4479,M,HECKEL,David,REG,2454,M,SCHMIDT,Simon,UMP,2025,,,,,0
67,BAS RHIN,21,SAVERNE,17636,10191,7445,593,6852,F,PHILIPPE,Murielle,UMP,2166,M,CARBIENER,Thierry,DVD,4686,,,,,0
67,BAS RHIN,22,SCHILTIGHEIM,16955,10443,6512,470,6042,M,NISAND,Raphaël,SOC,4150,F,GARNIER-LANG,Diana,FN,1892,,,,,0
67,BAS RHIN,23,SCHIRMECK,10400,5267,5133,238,4895,M,DOUVIER,Gérard,SOC,1908,M,BIERRY,Frédéric,UMP,2987,,,,,0
67,BAS RHIN,24,SÉLESTAT,22603,12540,10063,1013,9050,M,BAUER,Marcel,UMP,6436,M,EHRHARD,Jean-Denis,FN,2614,,,,,0
67,BAS RHIN,28,STRASBOURG-2,9969,6963,3006,209,2797,M,GSELL,Jean-Jacques,SOC,1316,F,DREYSSE,Marie Dominique,VEC,1481,,,,,0
67,BAS RHIN,31,TRUCHTERSHEIM,17714,9439,8275,460,7815,M,HUBER,Luc,VEC,3562,M,BURGER,Etienne,DVD,4253,,,,,0
67,BAS RHIN,32,VILLE,8900,4348,4552,354,4198,M,SCHMITT,Bernard,DVD,1879,F,MOZZICONACCI,Frédérique,DVD,2319,,,,,0
67,BAS RHIN,33,WASSELONNE,17199,9832,7367,709,6658,M,ZIMMERMANN,Freddy,M-NC,3488,M,JEHL,François,DVD,3170,,,,,0
67,BAS RHIN,34,WISSEMBOURG,13044,6760,6284,425,5859,M,BERTRAND,Pierre,UMP,4408,M,BASTIAN,Gabriel,FN,1451,,,,,0
67,BAS RHIN,37,STRASBOURG-6,20374,13517,6857,329,6528,M,OEHLER,Serge,SOC,5034,M,COLLOT,Marcel,FN,1494,,,,,0
67,BAS RHIN,38,STRASBOURG-7,13586,8585,5001,222,4779,M,CAHN,Mathieu,SOC,2202,M,MAURER,Jean-Philippe,UMP,2577,,,,,0
67,BAS RHIN,39,STRASBOURG-8,14751,9269,5482,304,5178,M,BIES,Philippe,SOC,2945,M,BADER,Jean-Claude,UMP,2233,,,,,0
67,BAS RHIN,40,STRASBOURG-9,15207,9819,5388,321,5067,M,ELKOUBY,Eric,SOC,3025,M,ROBERT,Jean-Emmanuel,UMP,2042,,,,,0
67,BAS RHIN,41,STRASBOURG-10,11538,7403,4135,242,3893,F,JURDANT-PFEIFFER,Pascale,DVD,2746,M,CODDERENS,Xavier,FN,1147,,,,,0
67,BAS RHIN,42,ILLKIRCH-GRAFFENSTADEN,37023,22916,14107,844,13263,M,FROEHLY,Claude,SOC,7065,F,GRAEF-ECKERT,Catherine,UMP,6198,,,,,0
67,BAS RHIN,43,MUNDOLSHEIM,35016,21257,13759,1181,12578,M,LOBSTEIN,André,UMP,8876,M,CHEVALLIER,Stéphane,FN,3702,,,,,0
68,HAUT RHIN,1,ALTKIRCH,18511,11052,7459,484,6975,M,BITTERLIN,Jean,ECO,2993,M,HARTMANN,Alphonse,UMP,3982,,,,,0
68,HAUT RHIN,2,ANDOLSHEIM,19045,10425,8620,729,7891,M,STRAUMANN,Eric,UMP,5987,M,INGOLD,Michel,FN,1904,,,,,0
68,HAUT RHIN,6,ENSISHEIM,20004,10722,9282,802,8480,M,HABIG,Michel,UMP,4917,M,SANJUAN,José,FN,3563,,,,,0
68,HAUT RHIN,8,GUEBWILLER,15213,8409,6804,745,6059,M,GRAPPE,Alain,UMP,3708,F,ABRAHAM,Julia,FN,2351,,,,,0
68,HAUT RHIN,9,HABSHEIM,25212,16270,8942,570,8372,M,WOLFF,Philippe,VEC,3509,M,BUTTNER,Charles,UMP,4863,,,,,0
68,HAUT RHIN,11,HUNINGUE,32272,20045,12227,735,11492,M,DELMOND,Max,ECO,5907,M,WISSLER,Eric,M,5585,,,,,0
68,HAUT RHIN,12,KAYSERSBERG,12998,6023,6975,172,6803,M,STOLL,Henri,VEC,2557,M,FUCHS,Richard,M-NC,2124,M,SPEITEL,Thierry,M-NC,2122
68,HAUT RHIN,13,SIERENTZ,17169,10360,6809,525,6284,M,LORRAIN,Jean-Louis,UMP,2458,M,ADRIAN,Daniel,DVD,3826,,,,,0
68,HAUT RHIN,15,MASEVAUX,9111,4278,4833,220,4613,M,DUDT,Franck,SOC,1529,M,LERCH,Laurent,DVD,3084,,,,,0
68,HAUT RHIN,18,MUNSTER,12993,7008,5985,405,5580,M,JAEGGY,Serge,COM,2299,M,GSELL,Pierre,DVD,3281,,,,,0
68,HAUT RHIN,23,SAINTE-MARIE-AUX-MINES,7159,3779,3380,163,3217,M,CHATON,Christian,UMP,1996,M,ABEL,Claude,DVD,1221,,,,,0
68,HAUT RHIN,26,WINTZENHEIM,15584,8577,7007,722,6285,M,MULLER,Lucien,M,3653,M,DAESSLE,Guy,UMP,2632,,,,,0
69,RHONE,2,ANSE,17795,10099,7696,555,7141,M,POMERET,Daniel,M-NC,5266,M,LUSSIAUD,Yann-Yves,FN,1875,,,,,0
69,RHONE,3,L'ARBRESLE,27151,15512,11639,692,10947,M,ZANNETTACCI,Pierre-Jean,SOC,4856,M,BARADUC,François,M,6091,,,,,0
69,RHONE,4,BEAUJEU,9414,5257,4157,328,3829,M,MIGUET,Frédéric,M,2202,M,DUVAL,Jean-Jacques,DVD,1627,,,,,0
69,RHONE,6,LE-BOIS-D'OINGT,11804,6466,5338,278,5060,M,SAUCE,Jean-Yves,VEC,2100,M,BRECHARD,Charles,DVD,2960,,,,,0
69,RHONE,8,GIVORS,24424,14352,10072,781,9291,M,PASSI,Martial,COM,6170,M,BARRAS,Alexandre,FN,3121,,,,,0
69,RHONE,14,LYON III,24362,16234,8128,1122,7006,M,BOLLIET,Dominique,SOC,3330,F,PONCET,Raymonde,VEC,3676,,,,,0
69,RHONE,16,LYON V,30457,19183,11274,500,10774,M,RUDIGOZ,Thomas,DVG,6169,M,DUFOUR,Jean-Pierre,UMP,4605,,,,,0
69,RHONE,17,LYON VI,16300,10805,5495,623,4872,M,PERBEN,Dominique,UMP,2238,M,DAVID,Jean-Jacques,DVD,2634,,,,,0
69,RHONE,18,LYON VII,16729,10500,6229,260,5969,M,GRACI,Walter,SOC,2360,F,NACHURY,Dominique,UMP,3609,,,,,0
69,RHONE,19,LYON VIII,19433,12229,7204,261,6943,M,PHILIP,Thierry,SOC,3588,M,LASSAGNE,Lionel,UMP,3355,,,,,0
69,RHONE,22,LYON XIV,21312,13854,7458,432,7026,M,COULON,Christian,SOC,4999,M,MORIN,André,FN,2027,,,,,0
69,RHONE,27,ST-LAURENT DE CHAMOUSSET,9303,3961,5342,193,5149,M,CHAVEROT,Bernard,DVG,2764,M,VIAL,Lucien,M,2385,,,,,0
69,RHONE,31,VAUGNERAY,35287,20414,14873,658,14215,M,KOHLHAAS,Jean-Charles,VEC,6823,M,BARRIOL,Georges,UMP,7392,,,,,0
69,RHONE,33,VILLEURBANNE-NORD,23175,14269,8906,514,8392,M,DEVINAZ,Gilbert,SOC,5725,M,PONCET,Stéphane,FN,2667,,,,,0
69,RHONE,34,VILLEURBANNE-SUD,24682,15827,8855,580,8275,F,LE FRANC,Claire,SOC,5683,M,CASOLA,Michel,FN,2592,,,,,0
69,RHONE,37,MEYZIEU,36789,22051,14738,1232,13506,M,FORISSIER,Michel,UMP,8688,M,BOUDOT,Christophe,FN,4818,,,,,0
69,RHONE,39,RILLIEUX-LA-PAPE,21362,12897,8465,534,7931,M,GAUQUELIN,Renaud,SOC,5366,M,DE BRISOULT,Edouard,FN,2565,,,,,0
69,RHONE,40,OULLINS,16258,9591,6667,318,6349,M,UBAUD,Jean-Louis,SOC,3504,F,POUZERGUE,Clotilde,UMP,2845,,,,,0
69,RHONE,45,SAINT-PRIEST,24691,14335,10356,552,9804,F,FONTAINE,Evelyne,SOC,5732,M,POZZI,André,FN,4072,,,,,0
69,RHONE,46,VAULX-EN-VELIN,19673,13549,6124,331,5793,F,GEOFFROY,Hélène,SOC,4074,M,PINOS,Antoine,FN,1719,,,,,0
69,RHONE,47,VILLEURBANNE-CENTRE,26913,18761,8152,922,7230,M,LLUNG,Richard,SOC,3480,F,VESSILLER,Béatrice,VEC,3750,,,,,0
69,RHONE,48,IRIGNY,18158,10929,7229,302,6927,M,CHIZAT,David,SOC,2466,M,DA PASSANO,Jean-Luc,DVD,4461,,,,,0
69,RHONE,49,SAINT-FONS,21865,13279,8586,560,8026,F,VOTTERO,Jacqueline,SOC,5002,F,LJUSTINA,Danica,FN,3024,,,,,0
69,RHONE,54,LYON XI,19334,13671,5663,748,4915,M,DACLIN,Jean-Michel,SOC,2555,F,CHEVALLIER,Françoise,VEC,2360,,,,,0
69,RHONE,55,LYON XII,19389,12803,6586,428,6158,M,PELAEZ,Louis,RDG,4101,F,MEGE,Agnès,FN,2057,,,,,0
70,HAUTE SAONE,3,CHAMPAGNEY,9483,4849,4634,392,4242,M,POIVEY,Gérard,RDG,2622,M,RECEVEUR,Jean,FN,1620,,,,,0
70,HAUTE SAONE,4,CHAMPLITTE,2270,758,1512,127,1385,F,GOUSSEREY,Yvonne,SOC,663,M,TEUSCHER,Gilles,M,722,,,,,0
70,HAUTE SAONE,8,FRESNE-SAINT-MAMÈS,3432,1135,2297,77,2220,M,CHAUSSE,Jean-Pierre,SOC,926,M,HUGUIN,André,UMP,833,M,BOEHM,Olivier,FN,461
70,HAUTE SAONE,11,HÉRICOURT-OUEST,7268,3322,3946,280,3666,M,BURKHALTER,Fernand,SOC,2294,M,POUTHIER,François,FN,1372,,,,,0
70,HAUTE SAONE,12,JUSSEY,4655,1848,2807,170,2637,M,DESIRE,Michel,SOC,1541,M,RIETMANN,Olivier,UMP,1096,,,,,0
70,HAUTE SAONE,14,LUXEUIL-LES-BAINS,5073,2551,2522,158,2364,M,LARRIERE,Alain,SOC,1085,M,BURGHARD,Frédéric,UMP,1279,,,,,0
70,HAUTE SAONE,17,MONTBOZON,4498,1654,2844,268,2576,F,EME,Edwige,SOC,1548,F,DELABORDE,Anne,UMP,1028,,,,,0
70,HAUTE SAONE,29,VESOUL-OUEST,12927,6161,6766,489,6277,M,KAYMAK,Ramazan,SOC,2690,M,CHRETIEN,Alain,UMP,3587,,,,,0
70,HAUTE SAONE,30,HÉRICOURT-EST,7700,4120,3580,676,2904,M,LAZAR,Gilles,COM,1251,M,JOLY,Jean-Jacques,SOC,1653,,,,,0
70,HAUTE SAONE,31,LURE-NORD,6791,3288,3503,309,3194,M,JUIF,Raoul,SOC,2048,M,BARD,Jacques,FN,1146,,,,,0
71,SAONE ET LOIRE,1,AUTUN-NORD,7436,3652,3784,385,3399,F,COLOMBO,Ghislaine,SOC,1739,M,BROCHOT,Frédéric,UMP,1660,,,,,0
71,SAONE ET LOIRE,2,BEAUREPAIRE-EN-BRESSE,3569,1549,2020,149,1871,M,TERRIER,Fabrice,SOC,830,F,CHEVALLIER,Martine,UMP,1041,,,,,0
71,SAONE ET LOIRE,7,CHALON-SUR-SAÔNE-SUD,18277,9866,8411,799,7612,M,RENAULT,Fernand,SOC,5254,M,LEMATTE,Benjamin,FN,2358,,,,,0
71,SAONE ET LOIRE,12,CLUNY,7126,3350,3776,306,3470,M,FONTERAY,Jean-Luc,SOC,2471,M,RAFFIN,Patrick,UMP,999,,,,,0
71,SAONE ET LOIRE,16,CUISERY,5482,2843,2639,140,2499,M,FAVRE,René,SOC,1020,M,COLIN,Thierry,M,1479,,,,,0
71,SAONE ET LOIRE,17,DIGOIN,7824,3579,4245,232,4013,F,BACCOT,Philomène,SOC,2123,M,GENET,Fabien,UMP,1890,,,,,0
71,SAONE ET LOIRE,19,GIVRY,9713,4875,4838,344,4494,F,LE DAIN,Valérie,SOC,2069,M,VOARICK,Pierre,UMP,2425,,,,,0
71,SAONE ET LOIRE,25,LUGNY,6563,3532,3031,177,2854,M,PEULET,André,SOC,1817,F,DREVET,Marie-Thérèse,M,1037,,,,,0
71,SAONE ET LOIRE,27,MÂCON-SUD,9768,5754,4014,268,3746,M,MARTINERIE,Pierre,SOC,2124,M,REYNAUD,Hervé,UMP,1622,,,,,0
71,SAONE ET LOIRE,28,MARCIGNY,4962,2294,2668,287,2381,M,DUCARRE,Jean-Claude,DVG,926,M,REBILLARD,Jacques,DVG,1455,,,,,0
71,SAONE ET LOIRE,29,MATOUR,2896,1061,1835,92,1743,M,CHARNAY,Armand,DVG,1018,M,MORIN,Jean-Marc,DVD,725,,,,,0
71,SAONE ET LOIRE,31,MONTCEAU-LES-MINES-NORD,11897,7582,4315,342,3973,M,SELVEZ,Laurent,SOC,2578,M,LAUNAY,Christian,FN,1395,,,,,0
71,SAONE ET LOIRE,38,PARAY-LE-MONIAL,11362,6185,5177,282,4895,M,MAHREZ,Chewki,SOC,1618,M,ACCARY,André,UMP,3277,,,,,0
71,SAONE ET LOIRE,42,SAINT-GERMAIN-DU-BOIS,4884,1933,2951,117,2834,M,VERNAY,Jean-Luc,SOC,1651,M,GAUTHIER,Olivier,M,1183,,,,,0
71,SAONE ET LOIRE,43,SAINT-GERMAIN-DU-PLAIN,6475,3326,3149,166,2983,M,DOULE,Alain,SOC,1792,M,DANGIN,Georges,M,1191,,,,,0
71,SAONE ET LOIRE,47,SENNECEY-LE-GRAND,7125,3139,3986,237,3749,F,UNTERMAIER,Cécile,DVG,1892,M,BECOUSSE,Jean-Claude,UMP,1857,,,,,0
71,SAONE ET LOIRE,53,CHALON-SUR-SAÔNE-NORD,13267,7968,5299,416,4883,F,VERJUX-PELLETIER,Françoise,SOC,3169,M,TANGUY,Daniel,FN,1714,,,,,0
71,SAONE ET LOIRE,55,MÂCON-CENTRE,11385,6663,4722,285,4437,F,MARZIO,Joëlle,SOC,2264,M,BUHOT,Patrick,UMP,2173,,,,,0
72,SARTHE,2,BEAUMONT-SUR-SARTHE,6179,2615,3564,224,3340,M,ROSSARD,Jean-Pierre,DVG,2075,M,ROBIN,François,UMP,1265,,,,,0
72,SARTHE,6,LA-CHARTRE-SUR-LE-LOIR,5406,2186,3220,129,3091,M,BRAULT,Gérard,COM,1812,F,COHU - DE LASSENCE,Galiène,DVD,1279,,,,,0
72,SARTHE,8,CONLIE,7746,3347,4399,219,4180,M,AMIARD,Dominique,RDG,2088,M,METENIER,Joël,UMP,2092,,,,,0
72,SARTHE,13,LE-GRAND-LUCÉ,4173,1523,2650,98,2552,M,DUPUIS,Pascal,DVG,1217,M,VALLIENNE,Régis,UMP,1335,,,,,0
72,SARTHE,17,MALICORNE-SUR-SARTHE,7692,3768,3924,220,3704,M,BOISARD,Jean-Paul,SOC,1785,F,ALBAGLI,Chantal,UMP,1919,,,,,0
72,SARTHE,18,MAMERS,8935,4437,4498,256,4242,M,FABUREL,Luc-Marie,PG,1817,M,CHAUVEAU,Jean-Pierre,UMP,2425,,,,,0
72,SARTHE,19,LE-MANS-CENTRE,12952,7973,4979,253,4726,F,DUBOIS,Françoise,SOC,2245,F,RIVRON,Véronique,UMP,2481,,,,,0
72,SARTHE,24,MONTFORT-LE-GESNOIS,15435,7468,7967,382,7585,M,CHAUDUN,Christophe,SOC,4868,F,MARCHAND,Christine,UMP,2717,,,,,0
72,SARTHE,27,SABLÉ-SUR-SARTHE,18706,10828,7878,533,7345,M,PONTONNIER,Alain,SOC,2888,M,TOUCHARD,Pierre,UMP,4457,,,,,0
72,SARTHE,28,SAINT-CALAIS,7691,3648,4043,215,3828,M,LETELLIER-CANU,Michel,DVG,2347,M,LEROY,Michel,DVD,1481,,,,,0
72,SARTHE,29,SAINT-PATERNE,8631,4705,3926,192,3734,F,AFFAGARD,Blandine,SOC,1640,M,PETIOT,Bernard,UMP,2094,,,,,0
72,SARTHE,32,TUFFÉ,5652,2892,2760,162,2598,M,DUPONT,Jean-Claude,SOC,1083,F,LEROUX,Marie-Thérèse,DVD,1515,,,,,0
72,SARTHE,34,LE-MANS-NORD-OUEST,23678,13863,9815,570,9245,F,N'KALOULOU,Christiane,SOC,5744,F,PIVRON,Isabelle,UMP,3501,,,,,0
72,SARTHE,35,LE-MANS-SUD-EST,16123,9557,6566,488,6078,M,COUNIL,Christophe,SOC,4671,M,DAVID,Jean-Denis,FN,1407,,,,,0
72,SARTHE,37,LE-MANS-EST-CAMPAGNE,22344,12000,10344,709,9635,M,FONTAINE,Jean-Luc,SOC,5433,M,METIVIER,Philippe,UMP,4202,,,,,0
72,SARTHE,38,LE-MANS-NORD-CAMPAGNE,14492,7875,6617,356,6261,M,ROUILLON,Christophe,SOC,4132,M,EGBERT,Jacki,UMP,2129,,,,,0
72,SARTHE,40,ALLONNES,12788,7096,5692,420,5272,M,LEPROUST,Gilles,COM,3197,M,BRETEAU,Franck,UMP,2075,,,,,0
73,SAVOIE,3,AIX-LES-BAINS-CENTRE,11938,7409,4529,566,3963,M,LOISEAU,Jean-Claude,UMP,2587,M,ROLLE,Roger,FN,1376,,,,,0
73,SAVOIE,5,ALBERTVILLE-NORD,10135,5876,4259,272,3987,M,RIEU,François,SOC,2362,M,BAILLY,Florian,M-NC,1625,,,,,0
73,SAVOIE,7,BOURG-SAINT-MAURICE,11438,6674,4764,362,4402,M,MINORET,Eric,AUT,2454,M,PAYOT,Daniel,M-NC,1948,,,,,0
73,SAVOIE,9,CHAMBÉRY-NORD,8657,5215,3442,256,3186,M,REPENTIN,Thierry,SOC,2271,F,REGAIRAZ,Joëlle,FN,915,,,,,0
73,SAVOIE,11,LA CHAMBRE,5917,2833,3084,142,2942,M,PORTAZ,Jean-Louis,PG,1473,M,DUFRENEY,Daniel,AUT,1469,,,,,0
73,SAVOIE,12,CHAMOUX-SUR-GELON,3900,1694,2206,72,2134,M,FRISON,Bernard,DVG,931,M,DALLA-MUTTA,Alexandre,AUT,1203,,,,,0
