Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,taux de participation (%),Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe 02,Nom 02,Prenom 02,Nuance 02,Voix 02,Sexe 03,Nom 03,Prenom 03,Nuance 03,Voix 03,Sexe 04,Nom 04,Prenom 04,Nuance 04,Voix 04,Sexe 05,Nom 05,Prenom 05,Nuance 05,Voix 05,Sexe 06,Nom 06,Prenom 06,Nuance 06,Voix 06,Sexe 07,Nom 07,Prenom 07,Nuance 07,Voix 07,Sexe 08,Nom 08,Prenom 08,Nuance 08,Voix 08,Sexe 09,Nom 09,Prenom 09,Nuance 09,Voix 09,Sexe 10,Nom 10,Prenom 10,Nuance 10,Voix 10,Sexe 11,Nom 11,Prenom 11,Nuance 11,Voix 11
79,DEUX SEVRES,29,SECONDIGNY,5442,1294,4148,"76,22",214,3934,M,VITRE,Gérard,DVD,2414,M,PEROU,Jean-Michel,UDFD,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,32,THOUARS-2,10489,3229,7260,"69,22",333,6927,M,PAINEAU,Bernard,SOC,4198,M,DORET,Michel,DVD,1662,F,JOLY,Irène,UMP,738,F,ZEEKAFF,Jeannine,COM,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,2,ABBEVILLE SUD,10942,3513,7429,"67,89",423,7006,M,BUTEL,Yves,DVD,2765,M,DEMARTHE,Pascal,SOC,2455,M,SELLIER,Patrick,DVG,512,F,MERIGUET,Alexandra,FN,484,M,GUILLOCHON,Michel,COM,471,M,DAMIEN,Jean-Philippe,UDFD,319,M,VAN ELSLANDE,Laurent,EXG,0,,,,,,,,,,,,,,,,,,,,
80,SOMME,5,AILLY-SUR-NOYE,5887,1036,4851,"82,4",214,4637,F,LHOMME,Brigitte,DVD,2784,M,FAUVET,Frédéric,SOC,1344,M,DALRUE,Patrice,FN,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,7,AMIENS 1 OUEST,12074,5514,6560,"54,33",266,6294,M,CHAIDRON,Claude,DVG,2566,M,OGER,Jean-Claude,M-NC,2188,F,ANDASMAS,Farida,SOC,1022,M,MARQUET,David,FN,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,8,AMIENS 2 NORD-OUEST,7740,3597,4143,"53,53",207,3936,M,MAISSE,Gérald,COM,1873,M,FRADCOURT,Pascal,UMP,1088,F,CHATELAIN,Catherine,FN,427,M,VIDAL,Michel,UDFD,308,M,BELPAUME,Jean-Luc,DVG,240,M,DUPILLE,Yves,EXD,0,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,9,AMIENS 3 NORD-EST,11181,4798,6383,"57,09",235,6148,F,GRIFFOIN,Isabelle,M-NC,2041,F,THUILLIEZ,Sarah,SOC,2011,M,GIVRY,Jean-Marie,DVG,708,M,KACZMAREK,Patrick,COM,508,M,LEMESLE,Yves,FN,418,F,JOURDIN,Sylviane,UDFD,359,M,RICHER,François,AUT,103,,,,,,,,,,,,,,,,,,,,
80,SOMME,12,BERNAVILLE,4077,644,3433,"84,2",162,3271,M,SOMON,Laurent,UMP,1790,F,VAN DYCKE,Anne,SOC,985,M,DERAMECOURT,Jean-Luc,UDFD,302,M,COLAS,Jean-François,FN,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,13,BOVES,14996,3924,11072,"73,83",350,10722,M,JARDE,Olivier,M-NC,6645,F,QUAGLINO,Véronique,VEC,3206,F,BOJANCZYK,Jacqueline,FN,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,14,BRAY-SUR-SOMME,5142,816,4326,"84,13",163,4163,M,LAGACHE,Daniel,DVD,1393,M,GUYOT,Marcel,DVD,1294,M,DEFLANDRE,Gerry,SOC,1134,F,ETANCELIN,Jacqueline,FN,271,M,GUILLE,Michel,UDFD,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,15,CHAULNES,5291,1281,4010,"75,79",133,3877,M,CHEVAL,Philippe,DVD,2409,M,HUGENTOBLER,Eric,VEC,947,M,JARDIN,Jean-Philippe,FN,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,19,CRECY-EN-PONTHIEU,4907,696,4211,"85,82",233,3978,M,LECUYER,Régis,M-NC,2230,F,DELANNOY,Christiane,SOC,1342,F,WIERRE,Violaine,FN,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,20,DOMART-EN-PONTHIEU,8504,1939,6565,"77,2",322,6243,M,PROYART,Dominique,SOC,2413,M,LAURENT,Daniel,DVD,2166,M,MOREL,Dominique,DVG,802,M,COLIN,Vincent,FN,491,M,MULLIEZ,Amaury,UMP,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,23,HALLENCOURT,6045,1034,5011,"82,89",235,4776,M,JACOB,Claude,COM,2110,M,POLIAUTRE,Patrick,M-NC,2004,M,MARIETTE,Gérard,FN,379,M,HERLIN,Jean-Michel,DVG,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,24,HAM,9643,2644,6999,"72,58",245,6754,M,BOITEL,Jean,SOC,3021,M,LABILLE,Grégory,DVD,2752,M,MACHY,Pierre,FN,561,F,LECOINTE,Alberte,DVG,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,25,HORNOY-LE-BOURG,4698,800,3898,"82,97",122,3776,M,GERAUX,Christophe,SOC,1485,M,LEFEUVRE,Jannick,M-NC,1427,M,THIVERNY,François,DVD,670,M,MAGNIER,Francis,FN,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,28,MOREUIL,9081,2303,6778,"74,64",341,6437,M,BOULANGER,Pierre,DVD,3621,M,SUIN,Joël,SOC,1960,M,DUHAMEL,Bruno,FN,568,M,CARON,Patrice,DVG,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,31,NOUVION,6477,1122,5355,"82,68",238,5117,M,BUISINE,Jean-Claude,SOC,2189,M,DELCOURT,Pierre,DVD,1525,M,LAPOUILLE,Philippe,UMP,933,F,LEFORT,Liliane,FN,337,M,FLUTTE,Bernard,DVG,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,32,OISEMONT,5047,788,4259,"84,39",232,4027,M,BIGNON,Jérôme,UMP,2135,M,BROSZNIOWSKI,Raymond,SOC,886,M,QUIGNON,Michel,DVG,720,M,CHERFI,Abdelkader,FN,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,33,PERONNE,12507,3477,9030,"72,2",387,8643,M,LINEATTE,Pierre,SOC,4830,M,BUIRE,Jean-Paul,UMP,2186,M,CHARPENTIER,Denis,DVG,893,M,MALAQUIN,Didier,FN,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,34,PICQUIGNY,14026,3319,10707,"76,34",598,10109,M,LOGNON,René,COM,5908,M,CLAIRE,Christian,M-NC,2008,M,QUIQUEMPOIS,Gildas,DVG,1121,M,WOJTYSIAK,Jean-François,FN,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,35,POIX-DE-PICARDIE,5650,1018,4632,"81,98",178,4454,M,DEWAELE,Marc,M-NC,2023,M,TRABOUILLET,Romuald,SOC,1271,M,PÉTIGNY,Jacky,DVD,864,F,HENIQUET,Catherine,FN,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,37,ROSIERES-EN-SANTERRE,6566,1472,5094,"77,58",215,4879,M,SUEUR,José,DVD,2761,M,JACQUY,Eric,SOC,1600,M,PIOCHE,Philippe,FN,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,40,SAINT-VALERY-SUR-SOMME,9365,1809,7556,"80,68",253,7303,M,LOTTIN,Nicolas,AUT,3015,M,HAUSSOULIER,Stéphane,DVD,2038,F,FLANDRE,Christelle,SOC,1871,M,FREYER,Christian,FN,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SOMME,45,AMIENS 8 NORD,9729,4784,4945,"50,83",316,4629,M,LEC,Francis,SOC,2129,M,MERAOUMIA,Maki,DVG,835,F,NASRAOUI,Hédia,UMP,532,M,RIEGERT,Werner,FN,485,M,MENDES BORGES,Vladimir,UDFD,459,M,WACHILL,Jihad,DVG,189,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,4,BRASSAC,2923,455,2468,"84,43",181,2287,M,GUIRAUD,Jean-Claude,DVG,1737,M,AZAM,Claude,COM,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,5,CADALEN,3424,671,2753,"80,4",404,2349,M,GASC,Jean,SOC,1950,M,FERNANDEZ,Jean-Luc,COM,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,6,CARMAUX-NORD,7101,2044,5057,"71,22",283,4774,M,BOUTONNET,Dominique ,SOC,1677,M,ENTRAYGUES,Serge,COM,1648,M,RAYNAL,Bernard,DVG,679,M,PENA,Gérard,DVD,474,M,CABROLIER,Frédéric,FN,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,8,CASTRES-EST,9249,3140,6109,"66,05",235,5874,M,THOUROUDE,Jacques,UMP,2320,F,GILMER,Martine,SOC,1340,M,BALAVOINE,Yves,M-NC,926,F,ROUQUETTE,Géraldine,COM,920,M,VIALLON,Thierry,FN,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,11,DOURGNE,7390,1630,5760,"77,94",241,5519,F,BONNET,Claudie,SOC,2574,M,ALIBERT,Jean-Luc,UMP,2143,M,REVERCHON,Alexandre,FN,458,F,VITTORI,Renée,COM,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,12,GAILLAC,15984,5029,10955,"68,54",424,10531,F,RIEUX,Michèle,SOC,3448,M,MOULIS,Max,DVG,2882,F,PLAGEOLES,Marie-Thérèse,UMP,2062,M,ASTRUC,Charles,VEC,866,F,BOUTONNET,Marie-Christine,FN,791,M,GUIRAUDIE,Alain,COM,482,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,15,LACAUNE,3105,570,2535,"81,64",97,2438,M,MIALHE,Jean-Paul,DVG,1012,M,CABROL,André,UMP,1001,F,ROUSSEL,Elisabeth,DVD,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,17,LAVAUR,18359,4931,13428,"73,14",672,12756,M,DALLA RIVA,Joseph,UMP,5178,M,CLAUSTRE,Jean-Louis,SOC,4258,M,RIFA,Daniel,REG,1338,F,ODETTI,Christiane,COM,1217,M,BERMOND,Jean,FN,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,20,MONESTIES,2415,356,2059,"85,26",100,1959,M,MARTY,Denis,SOC,1398,M,JOURDAS,Jean-Pierre,DVG,450,M,LE SAUX,Jean-Pierre,COM,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,23,PAMPELONNE,3385,526,2859,"84,46",80,2779,M,MALATERRE,Guy,SOC,1277,F,CASTE,Monique,DVG,885,M,ANDRIEU,Christian,UDFD,494,F,FRANÇOIS,Josiane,COM,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,24,PUYLAURENS,5603,1345,4258,76,278,3980,F,LAPERROUZE,Anne,UDFD,2506,M,BARTHAS,Michel,COM,1062,M,ALLIOTTE,Christian,FN,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,25,RABASTENS,6681,1834,4847,"72,55",170,4677,M,VERDIER,Pierre,DVG,1914,M,BRAS,Albert,UMP,1632,F,PEREZ,Muriel,SOC,610,M,VILLARET,Aimé,FN,201,M,RALLIERES,Yves,COM,177,M,FERRET,Marc-Antoine,AUT,143,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,28,SAINT-AMANS-SOULT,5324,1223,4101,"77,03",183,3918,M,VIALELLE,Daniel,DVG,2646,M,CAUQUIL,Jacques,COM,740,M,GUILMIN,Eric,DVD,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,31,VABRE,2069,264,1805,"87,24",59,1746,F,FOLLIOT,Nathalie,DVD,749,M,PAGÈS,Jacques,DVG,742,M,PINEL,Olivier,SOC,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,33,VALENCE-D'ALBIGEOIS,2894,390,2504,"86,52",80,2424,M,MAILLE,André,UMP,1212,M,SOUYRIS,Pierre,DVG,1118,M,MAZET,Christian,COM,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,34,VAOUR,1393,230,1163,"83,49",69,1094,M,BOUSQUET,Georges,SOC,574,M,VIEULES,Jean-Marc,DVD,368,M,BONNET,Michel,COM,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,35,VIELMUR-SUR-AGOUT,4593,991,3602,"78,42",140,3462,M,CLARENC,Robert,DVG,1408,M,MAUREL,Michel,UMP,1241,F,COTTAZ-CORDIER,Bénédicte,COM,307,M,THOMAS,Jean,REG,260,M,RINCENT,Edouard,FN,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,36,VILLEFRANCHE-D'ALBIGEOIS,10315,2798,7517,"72,87",418,7099,M,MAUREL,Daniel,DVD,2425,M,RAYNAUD,Jean-Paul,SOC,2422,M,GIMENEZ,Serge,COM,1413,M,NAZARET,Fabien,VEC,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,39,CARMAUX-SUD,5995,1790,4205,"70,14",357,3848,M,FABRE,André,SOC,2679,F,TAGLIAFERRI,Rosanna,COM,780,F,GISCLARD,Nicole,FN,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,40,CASTRES-NORD,7682,2486,5196,"67,64",221,4975,M,MONSARRAT,Michel,UMP,2199,F,FAUGERES,Yannick,SOC,1002,F,BESSIERE-BOGAERT,Martine,M-NC,756,M,MARTINEZ,André,DVG,702,M,BLAVIER,Jean-Louis,FN,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,41,CASTRES-SUD,8306,2674,5632,"67,81",219,5413,M,TESTAS,Christophe,SOC,1834,M,GRANDIN,Pascal,UMP,1133,M,TIGNERES,Louis,DVG,1075,F,JEANROT,Nicole,DVD,985,M,VILMANT,Arnaud,FN,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,44,ALBI-EST,7710,2538,5172,"67,08",255,4917,M,BILLET,Dominique,DVD,2107,F,GIRAL,Espérance,SOC,1455,M,MERLO,Jean-Pierre,VEC,843,F,CULIE,Marie-Claire,COM,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,TARN,46,CASTRES-OUEST,8264,2482,5782,"69,97",244,5538,F,DOUGADOS,Geneviève,UMP,1452,M,ANTONI,Jean-Pierre,DVD,1310,M,CAZALS,Louis,SOC,1286,M,FOURNIER,Philippe,COM,597,M,RAYNAUD,Bernard,RDG,537,M,PILOZ,Jean-Paul,FN,356,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,1,AUVILLAR,3626,787,2839,"78,3",253,2586,M,ASTRUC,Christian,RDG,2586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,3,BOURG-DE-VISA,1611,293,1318,"81,81",50,1268,M,LACOMBE,Alain,DVG,419,M,LAFON,Roger,UDFD,354,M,AJAS,Jean-Claude,DVG,330,F,DURAND,Françoise,COM,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,6,CAYLUS,2197,344,1853,"84,34",118,1735,M,VIGUIÉ,Léopold,DVD,887,M,VIDAILLAC,Yves,EXG,427,M,CABADA-MARTINEZ,Gérard,SOC,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,10,LAVIT,2053,350,1703,"82,95",249,1454,M,GARRIGUES,Francis,DVD,1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,11,MOISSAC-1,6032,2109,3923,"65,04",200,3723,M,GUILLAMAT,Pierre,RDG,2065,M,HENRYOT,Jean-Luc,UMP,920,M,REYNES-DUPLEIX,Maximilien,COM,330,M,TAURIAC,Guy,DVD,274,M,COCHEZ,Philippe,DVG,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,12,MOLIERES,2395,427,1968,"82,17",57,1911,M,HEBRAL,Guy,RDG,796,M,GUTHMULLER,Jean,DVG,621,M,LAFLORENTIE,Claude,UMP,448,M,ROUX,Jean-Pierre,DVD,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,16,MONTAUBAN-2,6341,2108,4233,"66,76",140,4093,F,DE SANTI,Maryse,UMP,1510,M,MARTY,Michel,SOC,1362,M,PLATON,Paul,UDFD,287,F,MANERA,Marie-Claude,COM,270,F,REGNEAULT,Françoise,VEC,257,M,MICHEL,Claude,FN,253,M,DEBAIGT,Philippe,ECO,154,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,17,MONTECH,13892,3730,10162,"73,15",429,9733,M,MOIGNARD,Jacques,SOC,5110,M,PIERRE,Julien,UMP,2211,M,JEAN,Alain,VEC,1234,M,PECH,Raymond,FN,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,19,NEGREPELISSE,9506,2418,7088,"74,56",360,6728,M,CAMBON,Jean,SOC,3265,M,MASSOT,Alain,UMP,1849,M,RICARD,Pierre,DVG,949,M,BELLANGER,Pascal,VEC,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,21,SAINT-NICOLAS-DE-LA-GRAVE,4802,928,3874,"80,67",183,3691,M,BENCE,Jean-Marie,SOC,1342,M,CAPAYROU,Joël,RDG,1193,M,GIAVARINI,Jean-Claude,DVG,1011,M,SERIE,Gilles,UDFD,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,23,VERDUN-SUR-GARONNE,6564,1693,4871,"74,21",270,4601,M,ROGER,Denis,RDG,2922,F,CORBINEAU,Aurélie,VEC,1115,M,VALLEE,Jacques,FN,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,24,VILLEBRUMIER,4588,1005,3583,"78,1",209,3374,M,ASTOUL,Etienne,SOC,1751,M,PAILLARES,Bernard,UMP,1623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,25,CASTELSARRASIN-2,7281,1926,5355,"73,55",185,5170,M,DAGEN,Bernard,DVD,2327,M,CAILLET,Patrick,SOC,977,M,LEYGUE,Kléber,UMP,958,M,BERTRAND,Michel,COM,504,M,VERDIER,Pierre,FN,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,27,MONTAUBAN-3,7333,2392,4941,"67,38",257,4684,M,QUEREILHAC,Jean-Pierre,UMP,2140,F,LEBERT-GARRIGUES,Pascale,SOC,1646,M,DEBARRE,Françis,VEC,615,M,JOYEUX,Philippe,COM,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,28,MONTAUBAN-4,4487,1560,2927,"65,23",94,2833,M,DESCAZEAUX,Ghislain,SOC,1256,M,DELSOUC,Georges,UMP,692,M,LARROQUE,Jacques,UDFD,362,M,PICCIN,Jean-Louis,RDG,281,M,CHAILLOUX,Eric,VEC,170,F,FASAN,Hélène,AUT,72,,,,,,,,,,,,,,,,,,,,,,,,,
82,TARN ET GARONNE,29,MONTAUBAN-5,7290,2384,4906,"67,3",171,4735,M,GONZALEZ,José,RDG,2034,M,POMA,Pierre,UMP,1223,F,BONNEFONT,Annie,VEC,463,F,PECH,Claudine,UDFD,353,F,TANTOT,Delphine,FN,311,F,LOPEZ,Aline,COM,253,F,TRAN,Truc Ly,AUT,98,,,,,,,,,,,,,,,,,,,,
83,VAR,1,AUPS,2563,424,2139,"83,46",52,2087,M,LAMBERT,Pierre,DVD,688,M,CIOFI,Jean-Pierre,COM,531,M,ROLLANDY,Pierre,UMP,449,M,MORDELET,Charles-Antoine,DVD,336,M,PASQUIER,Roger,FN,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,2,BARJOLS,8053,2084,5969,"74,12",315,5654,M,BLANC,Guy,UMP,1972,M,PARTAGE,Michel,DVG,1451,F,MECAGNI,Joëlle,COM,1118,M,MOACHON,Philippe,SOC,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,3,LE BEAUSSET,26248,10645,15603,"59,44",1716,13887,F,PONS,Josette,UMP,11614,M,MOLINA,Alexandre,FN,1493,M,CHABLE,Pierre-Laurent,EXD,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,7,COLLOBRIERES,12451,4265,8186,"65,75",265,7921,M,VATINET,Albert,UMP,4581,M,FELIZIA,Jean-Laurent,DVG,2588,F,DUTOYA,Michèle,FN,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,8,COMPS-SUR-ARTUBY,1277,160,1117,"87,47",79,1038,F,CARLETTI,Raymonde,SOC,964,M,CHAINE,Jean-Claude,FN,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,9,COTIGNAC,6870,1745,5125,"74,6",98,5027,M,ALENA,Jean-Louis,SOC,3060,M,LOMBARD,Maurice,UMP,1247,M,CARRATALA,Laurent,COM,374,M,TOMASELLI,Arnaud,FN,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,10,CUERS,15701,4838,10863,"69,19",356,10507,F,BACCINO,Véronique,UMP,2014,M,CABRI,Gérard,DVG,1876,M,MARTINELLI,Patrick,DVG,1853,M,BASTIDE,Max,DVG,1502,M,DAUMAS,Robert,SOC,1264,M,DUVAL,Philippe,DVD,1181,M,DE PIERREFEU,Philippe,FN,817,,,,,,,,,,,,,,,,,,,,
83,VAR,11,DRAGUIGNAN,36155,13407,22748,"62,92",636,22112,M,PISELLI,Max,UMP,7858,M,MARTIN,Christian,SOC,7829,M,PULTRINI,Gérald,DVD,3425,M,LALANNE,Robert,FN,1722,M,BELKADI,Richard,UDFD,1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,12,FAYENCE,15647,5359,10288,"65,75",391,9897,M,CAVALLIER,François,UMP,5459,M,UGO,René,DVD,3481,M,RENARD,Patrick,FN,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,14,GRIMAUD,23294,7599,15695,"67,38",481,15214,M,ROLLAND,Bernard,UMP,6436,M,ZABERN,Jean-Marc,DVD,4021,M,PINEAU,Michel,SOC,3139,M,RACHLINE,David,FN,1618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,20,LA ROQUEBRUSSANNE,15733,5052,10681,"67,89",383,10298,M,GUIOL,André,SOC,4496,M,FABRE,Gérard,UMP,3420,M,CANTISANO,Jean,FN,949,M,LAFFINEUR,Michel,DVD,938,M,PERNOUD,Jean-Claude,M-NC,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,23,SALERNES,4527,1179,3348,"73,96",109,3239,M,LAUGIER,Claude,UMP,1203,F,FANELLI-EMPHOUX,Nicole,SOC,1133,M,SETTE,Louis,DVD,461,M,GONZALEZ,Romain,COM,241,M,MARTIN,Jean-Louis,FN,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,25,SOLLIES-PONT,21343,8140,13203,"61,86",424,12779,M,AYCARD,Bruno,UMP,6504,M,BOUTIER,Jean-Paul,SOC,3468,M,CLANCE,Arnaud,FN,1197,M,HENNION,Jean,COM,870,M,THEURET,Alain,DVD,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,27,TOULON-1,7121,3339,3782,"53,11",158,3624,M,FOGACCI,Jean-François,UMP,1820,M,DOËRR,Henri,SOC,584,M,GODIN,Jean,FN,397,M,LE CLOIREC,Jean-Jacques,DVD,319,M,HIMBER,Philippe,COM,317,F,RALLO,Anna,UDFD,187,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,29,TOULON-3,17518,7953,9565,"54,6",297,9268,M,VITEL,Philippe,UMP,5062,M,BEN SAADA,Karim,SOC,1629,M,SANTARELLI,Jean-Paul,UDFD,919,M,ALBERT,Michel,FN,846,M,PACINI,Albert,COM,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,30,TOULON-4,7246,2977,4269,"58,92",126,4143,M,SANS,Philippe,UMP,1536,M,POZZI-PASQUIER,Laurent,SOC,781,M,GOETZ,Philippe,DVD,671,M,COLIN,Jean-Pierre,M-NC,577,M,CAILLAT,Fabrice,COM,245,F,ANTAL-NGUYEN,Marika,UDFD,205,M,SCHLOESING,Alain,EXD,128,,,,,,,,,,,,,,,,,,,,
83,VAR,32,TOULON-6,19722,9206,10516,"53,32",423,10093,F,DEPALLENS,Caroline,UMP,5181,M,GABBANINI,Laurent,SOC,1956,F,MONTEIL,Laurence,FN,1234,M,LEBOURG,Florent,UDFD,1008,F,BOZANE,Odile,DVG,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,33,TOULON-7,7009,2991,4018,"57,33",111,3907,F,AUDIBERT,Hélène,UMP,1709,M,BERNARDI,Louis,DVD,1032,F,DENUNZIO,Magali,SOC,771,M,FERRETTI,Bernard,M-NC,218,F,BOISSONNADE,Evelyne,COM,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,34,TOULON-8,17440,8198,9242,"52,99",249,8993,M,BOMBIN,Jean,UMP,4983,F,DAUMAS,Danielle,DVG,1691,M,DEPALLENS,Pierre-Jacques,UDFD,1007,F,LE GAC,Danièle,FN,810,M,ESTRAGON,Gérard,COM,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,36,LA CRAU,29496,10070,19426,"65,86",651,18775,M,GIRAUD,Marc,UMP,9836,M,GIEN,Armel,SOC,6543,M,GRIMAUD,Alain,FN,2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,VAR,38,SAINT-MANDRIER-SUR-MER,22571,9240,13331,"59,06",307,13024,M,PAECHT,Arthur,UMP,4198,M,VINCENT,Gilles,DVD,2869,F,CYRULNIK,Florence,AUT,1703,F,BICAIS,Nathalie,UDFD,1639,M,JEGOU,Jean-Marie,COM,900,F,PEUGEOT,Reine,FN,887,M,ICONOMOU,Claude,DVG,828,,,,,,,,,,,,,,,,,,,,
