Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe2,Nom2,Prénom2,Nuance2,Voix2,Sexe3,Nom3,Prénom3,Nuance3,Voix3,Sexe4,Nom4,Prénom4,Nuance4,Voix4,Sexe5,Nom5,Prénom5,Nuance5,Voix5,Sexe6,Nom6,Prénom6,Nuance6,Voix6,Sexe7,Nom7,Prénom7,Nuance7,Voix7,Sexe8,Nom8,Prénom8,Nuance8,Voix8,Sexe9,Nom9,Prénom9,Nuance9,Voix9,Sexe10,Nom10,Prénom10,Nuance10,Voix10,Sexe11,Nom11,Prénom11,Nuance11,Voix11,Sexe12,Nom12,Prénom12,Nuance12,Voix12,Sexe13,Nom13,Prénom13,Nuance13,Voix13
4,ALPES DE HAUTE PROVENCE,30,VOLONNE,8489,3955,4534,89,4445,M,BLIN,Hervé,EXG,42,M,VILLARD,René,COM,454,M,FIAERT,Claude,SOC,1359,M,ESCANEZ,José,DVG,482,F,COSSERAT,Sandrine,VEC,432,M,BONTE,Jacques,UMP,473,M,FLAMEN D'ASSIGNY,Michel,DVD,551,M,DROUAN,Jean-Marie,FN,652,,,,,,,,,,,,,,,,,,,,,,,,,
4,ALPES DE HAUTE PROVENCE,32,MANOSQUE-SUD-EST,6024,2875,3149,255,2894,M,PHILIPPONNEAU,Yannick,COM,794,M,MORIN,Georges,SOC,465,M,BOUC,Joël,VEC,213,M,CASTEL,Jean-Claude,UMP,899,M,FAUCHERAND,Michel,FN,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,1,AIGUILLES,1849,572,1277,46,1231,M,WURSTEISEN,Claude,COM,150,M,CATALA,Jean-Claude,RDG,289,M,GASDON,Hervé,VEC,157,M,PONCET,Jean-Louis,DVD,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,2,L'ARGENTIÈRE-LA-BESSÉE,5222,2208,3014,98,2916,M,CHARDRONNET,Luc,EXG,208,M,DENIS,Pierre,RDG,711,M,LELEU,Vincent,VEC,485,M,VIGNE,Patrick,AUT,364,M,DRUJON D'ASTROS,Cyrille,UMP,235,F,DISDIER,Marie-Noëlle,DVD,724,M,PRUVOOST,Yves,FN,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,5,LA-BÂTIE-NEUVE,3654,1394,2260,69,2191,M,BONNAFFOUX,Joël,SOC,1376,M,COLLETTE,Paul,DVD,463,F,LE GOURRIEREC,Monique,FN,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,6,BRIANÇON-NORD,3675,1974,1701,45,1656,M,FROMM,Gérard,SOC,643,M,PRUVOT,Joël,VEC,251,M,ROUBAUD,Sabin,M-NC,46,M,GRYZKA,Romain,UMP,272,M,CHEVALIER,Jean-Louis,DVD,255,F,THIVOLLE,Michèle,FN,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,7,CHORGES,3675,1277,2398,75,2323,M,IBANEZ,Sébastien ,EXG,116,M,ALLARD-LATOUR,Bernard,RDG,955,F,MICHEL,Francine,VEC,315,M,DURAND,Alain,UMP,657,M,REIS,Joël,FN,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,13,MONÊTIER-LES-BAINS,3171,1653,1518,59,1459,M,FARDELLA,Alain,RDG,699,F,PONSART,Marie-Hélène,VEC,167,F,FORGEOUX-DAMARIUS,Anne-Marie,DVD,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,17,ROSANS,1026,232,794,22,772,M,DENIEAULT,Michel,COM,114,M,ROSIN,Nicolas,SOC,126,M,MICHEL,Pierre,DVG,121,M,TENOUX,Gérard,DVD,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,18,SAINT-BONNET,6134,2133,4001,77,3924,M,GIUGLARIS,Emile,COM,236,F,BOUCHET,Claire,RDG,605,M,BAUD,Thierry,VEC,412,M,DUSSERRE,Jean-Yves,UMP,2281,M,MOLLAR,Philippe,FN,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,20,SAINT-FIRMIN,1658,407,1251,16,1235,M,BELLON,Jérôme,COM,105,M,ZECCONI,Marc,DVG,473,M,FREYNET,Alain,AUT,355,M,ALLUIS,Daniel,DVD,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,21,SAVINES-LE-LAC,1578,431,1147,33,1114,M,MUSSON,Alain,DVG,213,F,GONINET,Karine,VEC,152,M,BERENGUEL,Victor,UMP,666,M,BRUN,Benoit,FN,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,22,SERRES,2152,714,1438,48,1390,M,AUBERIC,André,COM,471,M,MARSOLLIER,Jean-Marc,VEC,180,M,ROY,Michel,UMP,627,M,DROUILLARD,Dominique,DVD,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,23,TALLARD,4683,1404,3279,62,3217,M,JANIN,Gérard,PG,187,M,GAY-PARA,Michel,DVG,649,F,TARBOURIECH,Marie,VEC,331,M,ARNAUD,Jean-Michel,UMP,1015,M,GRIMAUD,Roger,DVD,821,F,COMMIER,Bernadette,FN,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,24,VEYNES,3445,1390,2055,125,1930,M,GATOUNES,Franck,COM,529,M,MASSOT,Louis,SOC,972,M,LEBOEUF,Alain,UMP,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,26,GAP-CENTRE,5658,3333,2325,83,2242,M,EYRAUD,Jean-Claude,PG,444,F,ALLEMAND,Marie-José,SOC,383,M,PEYRE,Christophe,RDG,151,M,DIDIER,Roger,M-NC,965,M,FABRE,Denis,FN,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,29,GAP-SUD-EST,6282,3791,2491,99,2392,M,PIUSSI,Gilbert,COM,209,M,JAUSSAUD,Bernard,SOC,772,M,OLIVIER,Michel ,VEC,240,M,LISSY,Pascal,M-NC,763,F,LELIEVRE-MAAZIZ,Martine,FN,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,5,ST-LAURENT-DU-VAR-CAGNES-EST,27153,16256,10897,250,10647,M,PAULUS,Jean-Louis,EXG,102,M,TOMASSO,Antonin,EXG,367,M,ORSATTI,Marc,SOC,1759,M,VILLARDRY,Patrick,AUT,500,M,SEGURA,Joseph,M-NC,1539,M,REVEL,Henri,UMP,2868,F,HEBERT,Danielle,DVD,502,M,BONNIER,Sébastien,FN,3010,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,8,COURSEGOULES,2124,887,1237,22,1215,F,SECHET,Catherine,COM,122,M,BENTEUX,Daniel,SOC,80,M,MASCARELLI,Jean-Pierre,UMP,797,M,COPIN,Sébastien,FN,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,9,L'ESCARÈNE,7397,3511,3886,91,3795,M,ALBIN,Noël,COM,2021,M,DONADEY,Pierre,UMP,761,M,GAZIELLO,Thiery,FN,882,F,JANNUZZI,Jessica,EXD,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,10,GRASSE-SUD,21843,13201,8642,150,8492,M,CATTAERT,Patrice,COM,906,M,VINCIGUERRA,Jean-Raymond,ECO,2428,M,DUCREUX,Pascal,ECO,179,M,PIBOU,Gilbert,UMP,2496,F,SCHENARDI,Lydia,FN,2297,M,DELEFOSSE,Guillaume,EXD,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,11,GUILLAUMES,3053,1181,1872,86,1786,M,BOURDILLON,Jean-Michel,COM,327,M,GINESY,Charles Ange,UMP,1228,F,MARCHAND,Myriam,EXD,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,12,LEVENS,15978,8426,7552,236,7316,F,COLLET,Montserrat,DVG,1767,M,FRERE,Alain,UMP,3388,M,THIERY,Jean,FN,1770,M,VARDON,Benoît,EXD,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,16,NICE-3,21373,12328,9045,169,8876,M,RICERCHI,Christophe,EXG,75,M,VICTOR,Jacques,COM,2812,M,MINETTO,André,VEC,518,M,ZAMOLO,Gilles,REG,169,M,ROSSINI,Philippe,UMP,2300,M,GUILLON,Emmanuel,DVD,89,M,TIVOLI,Lionel,FN,2519,M,VARDON,Philippe,EXD,394,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,18,PUGET-THÉNIERS,2673,848,1825,46,1779,F,GRILLI,Nathalie,PG,523,M,PONS,Lucien,DVG,145,M,VELAY,Robert,UMP,859,M,BLONDEAU,Eddy,FN,227,M,GUICHARD,Jérôme,EXD,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,19,ROQUEBILLIÈRE,2868,900,1968,93,1875,F,GUIGO,Eliane,COM,286,F,RASORI,Christiane,SOC,252,M,MANFREDI,Gérard,UMP,1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,23,SAINT-MARTIN-VÉSUBIE,1732,410,1322,18,1304,M,BERNASCONI,Pierre,COM,166,M,CIOTTI,Eric,UMP,1002,M,RAVASCO,Eric,FN,115,M,JANNUZZI,Guillaume,EXD,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,25,SAINT-VALLIER-DE-THIEY,15827,8115,7712,130,7582,F,BOUCHARD,Bernadette,EXG,213,M,DELETANG,François,VEC,1901,M,DELIA,Jean-Marc,M-NC,1963,M,COULLET,Maxime,UMP,2013,F,ORFILA,Marlène,FN,1492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,27,LANTOSQUE,2287,612,1675,28,1647,M,FARAUT,Alain,DVG,378,M,HVIDSTEN,Axel,ECO,57,M,THAON,Jean,UMP,996,M,DUROVERAY,Daniel,FN,191,M,MOUGENOT,Etienne,EXD,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,29,VILLARS-SUR-VAR,2799,873,1926,28,1898,M,DANNA,Pierre-Paul,DVG,498,M,MALAUSSENA,Edgar,ECO,375,M,CIAIS,Roger,UMP,752,M,TERRILLON,François,FN,244,M,MARTIN,Thibault,EXD,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,30,VILLEFRANCHE-SUR-MER,16932,9269,7663,153,7510,F,MO-BOIS,Colette,COM,310,F,GRASSO-BESSA,Monica,SOC,883,M,BECK,Xavier,UMP,2534,M,VESTRI,René,DVD,2181,M,PATRAC,Christian,FN,1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,32,NICE-5,18296,11400,6896,141,6755,M,PISONI,Jean-Pierre,EXG,68,F,GRAC,Roseline,PG,357,M,MOTTARD,Patrick,RDG,2140,M,VALLIER,Thierry,REG,141,F,MOREAU,Catherine,UMP,1775,M,BURDIN,Didier,DVD,96,M,MASCAGNI,Alexandre,FN,1955,M,LOEUILLET,Benoît,EXD,223,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,35,VALLAURIS-ANTIBES-OUEST,29352,18179,11173,232,10941,F,HUGON,Suzanne,PG,587,M,LAVITOLA,Emeric,SOC,2359,M,GUMIEL,Alain,UMP,3403,F,SALUCKI,Michelle,DVD,1453,M,DE MESMAY,Hubert,FN,3139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,36,MANDELIEU-CANNES-OUEST,28315,16708,11607,298,11309,M,LAVISSE,Hervé,PG,478,M,RAYNAUD,Jean-Marc,SOC,1458,F,MAIMON,Chantal,RDG,262,M,PRINCIPIANO,Raymond,M-NC,1101,M,LEROY,Henri,UMP,4696,M,GROSJEAN,Adrien,FN,3314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,37,NICE-7,14915,9245,5670,92,5578,F,BOY-MOTTARD,Dominique,RDG,1468,F,DAUMAS,Claude,DVG,188,M,BELISTAN,Eric,VEC,445,M,SENNI,Claude,REG,155,M,BAUDIN,Bernard,UMP,1484,M,VENEM,Thierry,FN,1657,M,LESCURE,Dominique,EXD,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,38,NICE-8,12987,8151,4836,70,4766,F,GIRARD,Delphine,COM,298,M,PICARD,Jean-Christophe,RDG,187,F,CHESNEL-LE ROUX,Juliette,VEC,845,M,BETTATI,Olivier,UMP,1736,M,CAEL,Hervé,DVD,276,M,LAPORTE,Dominique,DVD,63,M,LIGONIE,Bruno,FN,1232,M,DE LINARES,Eric,EXD,129,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,40,NICE-10,20919,13601,7318,151,7167,F,CIARAVOLA,Florence,EXG,400,M,LUTCHMAYAH,Georges,SOC,1365,M,CARREZ,Frédéric,ECO,338,M,ASSO,Bernard,UMP,2254,M,MITRANO,Anthony,DVD,123,M,LEFEVRE,Jean-Philippe,FN,2412,F,GEORGES,Roxanne,EXD,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,41,NICE-11,19188,11607,7581,133,7448,M,BACINO,Laurent,EXG,89,M,PELLEGRINI,Philippe,COM,443,M,GIAUFFRET,Claude,SOC,1924,M,BENOIT,Patrice,DVG,211,M,BENCHIMOL,Daniel,UMP,2020,M,PARIS,William,FN,2425,F,CATTET,Marie-Edith,EXD,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,42,NICE-12,12492,7418,5074,129,4945,F,VEDOVATI,Josiane,EXG,72,M,GUESNIER,Yvon,EXG,129,F,GREGOIRE-CONCAS,Frédérique,SOC,1140,M,LAIGLE,Pierre,M-NC,171,M,KANDEL,Benoît,UMP,1648,M,DE SURVILLE,Hervé,DVD,104,M,COTTA,Michel,FN,1508,F,MAISONNEUVE,Aulde,EXD,173,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,44,NICE-14,13854,8433,5421,128,5293,F,PAULUS,Michelle,EXG,60,F,BOUESNARD,Sandrine,EXG,102,M,CUTURELLO,Paul,SOC,1548,F,ESTROSI-SASSONE,Dominique,UMP,1800,M,PEYRAT,Jacques,DVD,1130,M,BAEZA,Max,FN,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,47,ANTIBES-CENTRE,19658,13111,6547,157,6390,F,DUMAS,Cécile,COM,586,M,PITRAT,Colin,VEC,1281,M,ROUX,Georges,UMP,2531,M,GARCIA,Richard,FN,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,48,CAGNES-SUR-MER-CENTRE,18022,11009,7013,116,6897,M,SANTINELLI,Michel,COM,1046,M,PRATENSI,Laurent,SOC,588,M,GINOUVIER,Alain,VEC,536,F,BANDECCHI,Marie-José,UMP,2002,M,PIACENTINI,Pierre,DVD,323,F,LARTIGUE,Monique,FN,2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,51,GRASSE-NORD,15253,9309,5944,124,5820,M,EUZIERE,Paul,COM,1117,F,FONTAINE,Geneviève,VEC,1249,M,VIAUD,Jérôme,UMP,2064,M,DEGIOANNI,Jean-Marc,FN,1277,M,FRAGNY,Alain,EXD,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,1,ANNONAY-NORD,13726,8178,5548,164,5384,M,CLOT,Henri,EXG,84,M,WOJYLAC,Dominique,PG,341,M,LACOMBE,Denis,SOC,1677,F,CELETTE,Cécile,VEC,553,F,MAGAND,Danielle,MODM,302,M,ZAHM,Alain,M,1490,F,GATHERCOLE,Véronique,FN,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,2,ANTRAIGUES,2541,891,1650,28,1622,M,JACQUART,François,COM,190,M,ROUX,Robert,SOC,449,M,TEYSSIER,Christian,DVG,223,M,PESENTI,Michel,DVG,199,M,CHIRAUSSEL,Alain,DVG,234,M,COSTE,Michel,VEC,191,M,RIOUAL,Georges,FN,127,M,HODGKINSON,John,EXD,9,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,6,LE CHEYLARD,5297,1931,3366,85,3281,M,BOHLE,Patrick,PG,122,F,LAFFONT,Corine,SOC,823,M,BARBISAN,Jacky,DVG,446,F,GRECO,Nadine,VEC,194,M,CHABAL,Jacques,UMP,1483,M,BARNIER,Alain,FN,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,9,JOYEUSE,7859,3517,4342,81,4261,M,ROMET,Daniel,EXG,98,F,POUGET-TIRION,Dominique,COM,232,M,L'HERMINIER,Raoul,SOC,1477,M,MOYERSOEN,Christian,VEC,553,M,FAURE,Alexandre,MODM,123,M,SALEL,Matthieu,M,831,M,TALAGRAND-GELLY,Michel,DVD,361,M,GALLOIS,Maurice,FN,586,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,10,LAMASTRE,5224,1724,3500,63,3437,M,DELEPINE,Frédéric,COM,320,M,ROULET,Bernard,SOC,444,F,LAMBERT,Isabelle,VEC,210,M,BOSC,Philippe,MODM,724,M,VALLON,Jean-Paul,DVD,1517,M,CHARMARTY,Joël,FN,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,12,MONTPEZAT-SOUS-BAUZON,1837,553,1284,18,1266,M,FLORENSON,Jacques,PG,40,M,MAZE,Christian,SOC,82,M,AUBERT,François,VEC,205,M,COUDENE,Patrick,M,439,M,LESPINASSE,Eric,UMP,417,M,ADAM,Alain,FN,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,13,PRIVAS,14186,7601,6585,196,6389,F,FORT,Bernadette,PG,570,M,SAULIGNAC,Hervé,SOC,2638,M,ORIOL,Stéphane,VEC,973,M,SUSZWALAK,Daniel,MODM,228,M,ARSAC,François,UMP,922,M,GRANGIS,Christian,FN,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,16,SAINT-ETIENNE-DE-LUGDARÈS,883,239,644,12,632,F,LESAGE,Michèle,COM,17,M,GROS,Jérôme,DVG,260,M,COUROUBLE,Pierre,VEC,25,M,CHAMPEL,Marc,UMP,301,F,THIRIET,Michelle,FN,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,17,SAINT-FÉLICIEN,3088,1170,1918,61,1857,M,BERTRAND,Michel,SOC,539,M,FELLOT,Vincent,VEC,263,M,CHAUVIN,Jean-Paul,DVD,845,F,FERRERO,Marie-France,FN,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,18,SAINT-MARTIN-DE-VALAMAS,2904,1025,1879,59,1820,M,BOULANGER,Etienne,PG,75,M,CHANTRE,Michel,DVG,851,M,VIERNE,Fabrice,VEC,106,M,LE BON,Yves,DVD,653,M,ETIENNE,Thierry,FN,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,20,SAINT-PIERREVILLE,2678,1190,1488,87,1401,F,SERRE,Laëtitia,SOC,967,M,PESCE,François,DVG,134,F,CHAUMERON,Claire,VEC,122,F,ANTOINE,Micheline,FN,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,25,VALGORGE,964,355,609,21,588,M,NEUVILLE,Richard,EXG,37,M,BONIN,Bernard,DVG,355,M,GIBERT,Alain,VEC,111,M,LE SCANFF,Florian,UMP,29,F,VILLEMANT,Laurinne,FN,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,27,LES VANS,7095,2898,4197,67,4130,M,JOFFRE,Alain,EXG,103,M,SIMONNET,Joseph,COM,206,M,MANIFACIER,Jean-Paul,SOC,1580,M,VERMOREL,Guillaume,VEC,552,M,VIGIER,Bruno,M-NC,947,M,SAINT-ANDRE,Maurice,DVD,321,M,MENINI,Christophe,FN,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,30,VIVIERS,10509,5102,5407,131,5276,M,SAINT-JEAN,Henri,PG,383,M,PEVERELLI,Olivier,SOC,2256,M,LOUVET,François,VEC,466,F,COTTA,Rachel,M-NC,844,M,ARSAC,Thierry,FN,1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,31,LA-VOULTE-SUR-RHÔNE,11179,6135,5044,157,4887,F,FOURGOUX,Pascaline,COM,405,M,BOLOMEY,Marc,SOC,1878,M,DEMURGER,Fabrice,VEC,424,M,AVOUAC,Thierry,M-NC,1249,M,DURIEUX,Jean-Claude,FN,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,32,ANNONAY-SUD,11516,6691,4825,161,4664,F,COSTE,Eliane,PG,416,M,PLENET,Simon,SOC,1479,M,NEIME,Denis,VEC,688,M,SIBILLE,François,UMP,1102,F,AUGIER,Carmen,FN,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,10,FUMAY,4863,2839,2024,37,1987,M,DJEHICH,Attia,COM,97,M,SONNET,Benoît,SOC,1268,M,BARRAS,Xavier,UMP,226,M,DAVENNE,David,FN,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,13,JUNIVILLE,3648,1801,1847,71,1776,F,ANCELIN,Thérèse,COM,65,M,JENIN,Bertrand,SOC,577,M,CHEVRIER,Didier,DVD,372,M,HOLIGNER,Eric,DVD,305,M,COGNIARD,Christian,DVD,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,14,MACHAULT,1700,696,1004,50,954,M,NEIVA,Joaquim,COM,22,M,SART,Jérémie,SOC,100,M,GUERIN,Dominique,UMP,669,M,CHAVAL,Pierre,FN,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,16,MONTHERMÉ,8907,5064,3843,84,3759,F,LEFLON,Michèle,COM,686,M,PILARDEAU,Erik,SOC,1808,M,DENIS,Daniel,DVD,338,M,BATAILLE,Roland,FN,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,17,MONTHOIS,2077,910,1167,40,1127,M,WARNET,Fabien,COM,39,M,GLAY,Florian,SOC,163,M,DEGLAIRE,Thierry,AUT,667,M,HAOUY,Eric,DVD,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,19,NOVION-PORCIEN,3640,1719,1921,40,1881,M,HEBER-SUFFRIN,Nicolas,SOC,439,M,LECLET,Jean-François,M-NC,1005,M,PLANSON,Pascal,FN,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,20,OMONT,1916,851,1065,12,1053,F,PETRISOT,Renée,COM,19,M,DHAUSSY,Bernard,SOC,166,M,TERRISSE,Jean-Paul,VEC,75,M,POLETTI,Abellino,UMP,625,M,BAUDET,Gérard,FN,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,21,RAUCOURT-ET-FLABA,2963,1283,1680,56,1624,M,PARISON,Denis,COM,67,M,CATALA,Michaël,SOC,188,F,BIHIN-DURY,Marie-Claude,ECO,88,F,DURU,Véronique,AUT,579,M,JOSEPH,Pierre,DVD,445,F,PONCIN,Marie-Annick,FN,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,22,RENWEZ,5940,2902,3038,57,2981,M,DUTERTE,Jean,COM,72,M,COLSON,Robert,SOC,498,M,DRUMEL,Gérard,DVG,1014,M,HUET,Claude,VEC,117,M,THIERY,Jean-François,UMP,646,M,BRIFFLOT,André,FN,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,23,RETHEL,9478,5407,4071,101,3970,M,DIZY,Roger,COM,149,M,JADOT,Pierre,SOC,1067,M,AFRIBO,Joseph,DVD,2053,M,GUILBERT,Laurent,FN,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,25,RUMIGNY,3169,1124,2045,45,2000,F,PIERRET,Hélène,COM,70,F,FLORES,Annie,SOC,149,M,DEMORGNY,Patrick,DVD,1130,M,COFFART,Xavier,DVD,393,M,GIRARD,Benoît,FN,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,26,SEDAN-NORD,7137,4340,2797,61,2736,M,JOFFRIN,Jean-Louis,COM,146,F,LOUIS ,Rachelle,SOC,655,M,CLOSSE,Jean-Claude,DVG,224,M,POTIER,Brice,VEC,222,F,BARON,Anne,DVD,869,F,PEROTIN,Marie-Claude,FN,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,27,SEDAN-EST,8904,5495,3409,80,3329,M,BOULANGER,Eric,COM,134,M,APOTHELOZ,Christian,SOC,1034,M,JACQUEMIN,Emmanuel,VEC,367,M,DIDIER,Pascal,AUT,62,M,BROUTIN,Etienne,M-NC,97,M,GRASMUCK,Jean-Paul,DVD,830,M,SAMYN,Eric,FN,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,28,SIGNY-L'ABBAYE,3094,1343,1751,35,1716,M,TOMBOIS,Fabien,COM,78,M,TOUCHON,Baptiste,SOC,311,M,FORTIER,Gérard,MODM,215,F,FAILLE,Elisabeth,UMP,827,F,CROUTELLE,Violaine,FN,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,29,SIGNY-LE-PETIT,2779,1127,1652,43,1609,F,CARUZZI,Christine,COM,79,F,DESCARTES,Martine,SOC,553,M,HURE,Benoît,UMP,708,M,VERLAINE,André,FN,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,30,TOURTERON,1108,444,664,26,638,M,MOLION,Georges,COM,15,M,SANCHEZ,Manuel,SOC,99,F,GARRIC,Solène,VEC,51,M,LAMENIE,Marc,UMP,337,F,TAIOLI,Chantal,FN,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
