Code région,Région,Code département,Département,Circonscription,Inscrits,Votants,Exprimés,Blancs et nuls,Taux de participation,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,Nuance 2,Prénom candidat 2,Nom candidat 2,Liste 2,Nombre de voix 2,Nuance 3,Prénom candidat 3,Nom candidat 3,Liste 3,Nombre de voix 3,Nuance 4,Prénom candidat 4,Nom candidat 4,Liste 4,Nombre de voix 4
22,PICARDIE,60,OISE,1,79591,42512,40541,1971,"53,41",SOC-autreG,CLAUDE,GEWERC,"AVEC LA GAUCHE ET LES ECOLOGISTES RASSEMBLES POUR LA PICARDIE LISTE PRESENTEE PAR LE PARTI SOCIALISTE, EUROPE ECOLOGIE, INITIATIVE DEMOCRATIQUE DE GAUCHE, LE MOUVEMENT REPUBLICAIN ET CITOYEN, LE MOUVEMENT UNITAIRE ET PROGRESSISTE ET LE PARTI RADICAL DE  (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",18799,UMP,CAROLINE,CAYEUX,"ENVIE DE PICARDIE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",13630,FN,MICHEL,GUINIOT,LISTE FRONT NATIONAL POUR LA PICARDIE ET LE PEUPLE FRANCAIS ! CONDUITE PAR MICHEL GUINIOT,8112,,,,,
22,PICARDIE,60,OISE,2,84512,43007,41195,1812,"50,89",SOC-autreG,CLAUDE,GEWERC,"AVEC LA GAUCHE ET LES ECOLOGISTES RASSEMBLES POUR LA PICARDIE LISTE PRESENTEE PAR LE PARTI SOCIALISTE, EUROPE ECOLOGIE, INITIATIVE DEMOCRATIQUE DE GAUCHE, LE MOUVEMENT REPUBLICAIN ET CITOYEN, LE MOUVEMENT UNITAIRE ET PROGRESSISTE ET LE PARTI RADICAL DE  (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",17565,UMP,CAROLINE,CAYEUX,"ENVIE DE PICARDIE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",14801,FN,MICHEL,GUINIOT,LISTE FRONT NATIONAL POUR LA PICARDIE ET LE PEUPLE FRANCAIS ! CONDUITE PAR MICHEL GUINIOT,8829,,,,,
22,PICARDIE,60,OISE,3,69069,31440,30029,1411,"45,52",SOC-autreG,CLAUDE,GEWERC,"AVEC LA GAUCHE ET LES ECOLOGISTES RASSEMBLES POUR LA PICARDIE LISTE PRESENTEE PAR LE PARTI SOCIALISTE, EUROPE ECOLOGIE, INITIATIVE DEMOCRATIQUE DE GAUCHE, LE MOUVEMENT REPUBLICAIN ET CITOYEN, LE MOUVEMENT UNITAIRE ET PROGRESSISTE ET LE PARTI RADICAL DE  (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",15511,UMP,CAROLINE,CAYEUX,"ENVIE DE PICARDIE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",8409,FN,MICHEL,GUINIOT,LISTE FRONT NATIONAL POUR LA PICARDIE ET LE PEUPLE FRANCAIS ! CONDUITE PAR MICHEL GUINIOT,6109,,,,,
22,PICARDIE,60,OISE,4,88462,42096,40654,1442,"47,59",SOC-autreG,CLAUDE,GEWERC,"AVEC LA GAUCHE ET LES ECOLOGISTES RASSEMBLES POUR LA PICARDIE LISTE PRESENTEE PAR LE PARTI SOCIALISTE, EUROPE ECOLOGIE, INITIATIVE DEMOCRATIQUE DE GAUCHE, LE MOUVEMENT REPUBLICAIN ET CITOYEN, LE MOUVEMENT UNITAIRE ET PROGRESSISTE ET LE PARTI RADICAL DE  (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",16231,UMP,CAROLINE,CAYEUX,"ENVIE DE PICARDIE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",17423,FN,MICHEL,GUINIOT,LISTE FRONT NATIONAL POUR LA PICARDIE ET LE PEUPLE FRANCAIS ! CONDUITE PAR MICHEL GUINIOT,7000,,,,,
22,PICARDIE,60,OISE,5,69834,34005,32710,1295,"48,69",SOC-autreG,CLAUDE,GEWERC,"AVEC LA GAUCHE ET LES ECOLOGISTES RASSEMBLES POUR LA PICARDIE LISTE PRESENTEE PAR LE PARTI SOCIALISTE, EUROPE ECOLOGIE, INITIATIVE DEMOCRATIQUE DE GAUCHE, LE MOUVEMENT REPUBLICAIN ET CITOYEN, LE MOUVEMENT UNITAIRE ET PROGRESSISTE ET LE PARTI RADICAL DE  (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",15696,UMP,CAROLINE,CAYEUX,"ENVIE DE PICARDIE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",10667,FN,MICHEL,GUINIOT,LISTE FRONT NATIONAL POUR LA PICARDIE ET LE PEUPLE FRANCAIS ! CONDUITE PAR MICHEL GUINIOT,6347,,,,,
22,PICARDIE,60,OISE,6,73860,37298,35684,1614,"50,5",SOC-autreG,CLAUDE,GEWERC,"AVEC LA GAUCHE ET LES ECOLOGISTES RASSEMBLES POUR LA PICARDIE LISTE PRESENTEE PAR LE PARTI SOCIALISTE, EUROPE ECOLOGIE, INITIATIVE DEMOCRATIQUE DE GAUCHE, LE MOUVEMENT REPUBLICAIN ET CITOYEN, LE MOUVEMENT UNITAIRE ET PROGRESSISTE ET LE PARTI RADICAL DE  (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",16774,UMP,CAROLINE,CAYEUX,"ENVIE DE PICARDIE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",11698,FN,MICHEL,GUINIOT,LISTE FRONT NATIONAL POUR LA PICARDIE ET LE PEUPLE FRANCAIS ! CONDUITE PAR MICHEL GUINIOT,7212,,,,,
22,PICARDIE,60,OISE,7,73430,36483,35016,1467,"49,68",SOC-autreG,CLAUDE,GEWERC,"AVEC LA GAUCHE ET LES ECOLOGISTES RASSEMBLES POUR LA PICARDIE LISTE PRESENTEE PAR LE PARTI SOCIALISTE, EUROPE ECOLOGIE, INITIATIVE DEMOCRATIQUE DE GAUCHE, LE MOUVEMENT REPUBLICAIN ET CITOYEN, LE MOUVEMENT UNITAIRE ET PROGRESSISTE ET LE PARTI RADICAL DE  (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",17729,UMP,CAROLINE,CAYEUX,"ENVIE DE PICARDIE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",10258,FN,MICHEL,GUINIOT,LISTE FRONT NATIONAL POUR LA PICARDIE ET LE PEUPLE FRANCAIS ! CONDUITE PAR MICHEL GUINIOT,7029,,,,,
25,BASSE-NORMANDIE,61,ORNE,1,71009,36243,34255,1988,"51,04",SOC-COM-autreG,LAURENT,BEAUVAIS,"LA GAUCHE SOLIDAIRE, INNOVANTE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, PC, MRC, AUTRE GAUCHE)",18815,UMP,JEAN-FRANCOIS,LE GRAND,"POUR NOTRE REGION, ENSEMBLE, SOYONS CONQUERANTS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",15440,,,,,,,,,,
25,BASSE-NORMANDIE,61,ORNE,2,69268,34092,32073,2019,"49,22",SOC-COM-autreG,LAURENT,BEAUVAIS,"LA GAUCHE SOLIDAIRE, INNOVANTE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, PC, MRC, AUTRE GAUCHE)",16068,UMP,JEAN-FRANCOIS,LE GRAND,"POUR NOTRE REGION, ENSEMBLE, SOYONS CONQUERANTS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",16005,,,,,,,,,,
25,BASSE-NORMANDIE,61,ORNE,3,73010,39967,38043,1924,"54,74",SOC-COM-autreG,LAURENT,BEAUVAIS,"LA GAUCHE SOLIDAIRE, INNOVANTE ET ECOLOGIQUE (TETE DE LISTE PS, LISTE PS, PC, MRC, AUTRE GAUCHE)",23290,UMP,JEAN-FRANCOIS,LE GRAND,"POUR NOTRE REGION, ENSEMBLE, SOYONS CONQUERANTS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",14753,,,,,,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,1,79454,45176,43162,2014,"56,86",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",21402,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",11903,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,9857,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,2,77200,43272,41632,1640,"56,05",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",22005,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",10239,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,9388,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,3,75870,46227,44048,2179,"60,93",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",20248,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",13107,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,10693,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,4,79199,42402,40497,1905,"53,54",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",17883,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",14130,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,8484,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,5,65298,31839,30715,1124,"48,76",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",17232,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",7201,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,6282,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,6,74708,36995,35681,1314,"49,52",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",18582,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",9113,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,7986,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,7,86761,41843,40277,1566,"48,23",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",20193,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",10214,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,9870,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,8,68774,38307,36563,1744,"55,7",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",19002,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",9186,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,8375,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,9,80844,43203,41321,1882,"53,44",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",22184,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",10097,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,9040,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,10,71483,34531,33127,1404,"48,31",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",19848,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",5245,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,8034,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,11,97513,48102,46205,1897,"49,33",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",25586,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",8526,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,12093,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,12,79321,37098,35736,1362,"46,77",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",22612,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",4258,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,8866,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,13,71853,33503,32158,1345,"46,63",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",18680,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",4250,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,9228,,,,,
31,NORD-PAS-DE-CALAIS,62,PAS-DE-CALAIS,14,76181,36370,35255,1115,"47,74",SOC-autreG,DANIEL,PERCHERON,"RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",18835,UMP,VALERIE,LETARD,"MA VIE, MA REGION, MON AVENIR AVEC VALERIE LETARD (TETE DE LISTE NOUVEAU CENTRE, LISTE UMP, NOUVEAU CENTRE, CNI, DEBOUT LA REPUBLIQUE, CPNT)",3896,FN,MARINE,LE PEN ,LISTE FRONT NATIONAL,12524,,,,,
83,AUVERGNE,63,PUY-DE-DOME,1,60269,30167,28596,1571,"50,05",SOC,RENE,SOUCHON,"RASSEMBLEMENT POUR L'AUVERGNE JUSTE ET SOLIDAIRE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",19669,UMP,ALAIN,MARLEIX,"UNION POUR LE RENOUVEAU DE L'AUVERGNE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",8927,,,,,,,,,,
83,AUVERGNE,63,PUY-DE-DOME,2,75729,41356,38968,2388,"54,61",SOC,RENE,SOUCHON,"RASSEMBLEMENT POUR L'AUVERGNE JUSTE ET SOLIDAIRE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",26437,UMP,ALAIN,MARLEIX,"UNION POUR LE RENOUVEAU DE L'AUVERGNE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",12531,,,,,,,,,,
83,AUVERGNE,63,PUY-DE-DOME,3,72667,40969,38646,2323,"56,38",SOC,RENE,SOUCHON,"RASSEMBLEMENT POUR L'AUVERGNE JUSTE ET SOLIDAIRE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",22172,UMP,ALAIN,MARLEIX,"UNION POUR LE RENOUVEAU DE L'AUVERGNE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",16474,,,,,,,,,,
83,AUVERGNE,63,PUY-DE-DOME,4,77975,43447,40905,2542,"55,72",SOC,RENE,SOUCHON,"RASSEMBLEMENT POUR L'AUVERGNE JUSTE ET SOLIDAIRE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",26964,UMP,ALAIN,MARLEIX,"UNION POUR LE RENOUVEAU DE L'AUVERGNE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",13941,,,,,,,,,,
83,AUVERGNE,63,PUY-DE-DOME,5,66041,36277,33988,2289,"54,93",SOC,RENE,SOUCHON,"RASSEMBLEMENT POUR L'AUVERGNE JUSTE ET SOLIDAIRE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",22936,UMP,ALAIN,MARLEIX,"UNION POUR LE RENOUVEAU DE L'AUVERGNE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",11052,,,,,,,,,,
83,AUVERGNE,63,PUY-DE-DOME,6,88045,50787,47811,2976,"57,68",SOC,RENE,SOUCHON,"RASSEMBLEMENT POUR L'AUVERGNE JUSTE ET SOLIDAIRE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",30764,UMP,ALAIN,MARLEIX,"UNION POUR LE RENOUVEAU DE L'AUVERGNE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",17047,,,,,,,,,,
72,AQUITAINE,64,PYRENEES-ATLANTIQUES,1,68642,34769,33152,1617,"50,65",SOC,ALAIN,ROUSSET,"ENSEMBLE, L'AQUITAINE AVANCE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",18350,MODEM,JEAN,LASSALLE,FORCES AQUITAINE (MODEM),6286,UMP,XAVIER,DARCOS,"POUR LES AQUITAINS, CHANGEONS LA REGION AVEC XAVIER DARCOS. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",8516,,,,,
72,AQUITAINE,64,PYRENEES-ATLANTIQUES,2,76248,41650,39519,2131,"54,62",SOC,ALAIN,ROUSSET,"ENSEMBLE, L'AQUITAINE AVANCE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",20659,MODEM,JEAN,LASSALLE,FORCES AQUITAINE (MODEM),9644,UMP,XAVIER,DARCOS,"POUR LES AQUITAINS, CHANGEONS LA REGION AVEC XAVIER DARCOS. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",9216,,,,,
72,AQUITAINE,64,PYRENEES-ATLANTIQUES,3,81011,46157,43811,2346,"56,98",SOC,ALAIN,ROUSSET,"ENSEMBLE, L'AQUITAINE AVANCE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",24942,MODEM,JEAN,LASSALLE,FORCES AQUITAINE (MODEM),9975,UMP,XAVIER,DARCOS,"POUR LES AQUITAINS, CHANGEONS LA REGION AVEC XAVIER DARCOS. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",8894,,,,,
72,AQUITAINE,64,PYRENEES-ATLANTIQUES,4,80283,46479,43588,2891,"57,89",SOC,ALAIN,ROUSSET,"ENSEMBLE, L'AQUITAINE AVANCE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",20272,MODEM,JEAN,LASSALLE,FORCES AQUITAINE (MODEM),15137,UMP,XAVIER,DARCOS,"POUR LES AQUITAINS, CHANGEONS LA REGION AVEC XAVIER DARCOS. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",8179,,,,,
72,AQUITAINE,64,PYRENEES-ATLANTIQUES,5,83247,40556,38165,2391,"48,72",SOC,ALAIN,ROUSSET,"ENSEMBLE, L'AQUITAINE AVANCE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",19443,MODEM,JEAN,LASSALLE,FORCES AQUITAINE (MODEM),7735,UMP,XAVIER,DARCOS,"POUR LES AQUITAINS, CHANGEONS LA REGION AVEC XAVIER DARCOS. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",10987,,,,,
72,AQUITAINE,64,PYRENEES-ATLANTIQUES,6,92909,45342,41800,3542,"48,8",SOC,ALAIN,ROUSSET,"ENSEMBLE, L'AQUITAINE AVANCE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",18211,MODEM,JEAN,LASSALLE,FORCES AQUITAINE (MODEM),9261,UMP,XAVIER,DARCOS,"POUR LES AQUITAINS, CHANGEONS LA REGION AVEC XAVIER DARCOS. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",14328,,,,,
73,MIDI-PYRENEES,65,HAUTES-PYRENEES,1,59848,32993,30992,2001,"55,13",SOC-autreG,MARTIN,MALVY,"POUR VOUS, UNE REGION RASSEMBLEE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",23125,UMP,BRIGITTE,BAREGES,"BRIGITTE BAREGES OSONS MIDI-PYRENEES (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",7867,,,,,,,,,,
73,MIDI-PYRENEES,65,HAUTES-PYRENEES,2,63497,34147,31441,2706,"53,78",SOC-autreG,MARTIN,MALVY,"POUR VOUS, UNE REGION RASSEMBLEE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",20631,UMP,BRIGITTE,BAREGES,"BRIGITTE BAREGES OSONS MIDI-PYRENEES (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",10810,,,,,,,,,,
73,MIDI-PYRENEES,65,HAUTES-PYRENEES,3,53804,27949,26338,1611,"51,95",SOC-autreG,MARTIN,MALVY,"POUR VOUS, UNE REGION RASSEMBLEE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",18442,UMP,BRIGITTE,BAREGES,"BRIGITTE BAREGES OSONS MIDI-PYRENEES (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",7896,,,,,,,,,,
91,LANGUEDOC-ROUSSILLON,66,PYRENEES-ORIENTALES,1,66228,32797,30462,2335,"49,52",DVG,GEORGES,FRECHE,"TOUS POUR LE LANGUEDOC-ROUSSILLON AVEC GEORGES FRECHE (TETE DE LISTE EX PS, LISTE EX PS, PRG, MDC ET PNT)",13923,UMP,RAYMOND,COUDERC,"CHANGER EN LANGUEDOC-ROUSSILLON (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",9713,FN,FRANCE,JAMET,FRONT NATIONAL POUR LE LANGUEDOC-ROUSSILLON LISTE PRESENTEE PAR JEAN-MARIE LE PEN,6826,,,,,
