Code région,Région,Code département,Département,Circonscription,Inscrits,Votants,Exprimés,Blancs et nuls,Taux de participation,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,Nuance 2,Prénom candidat 2,Nom candidat 2,Liste 2,Nombre de voix 2,Nuance 3,Prénom candidat 3,Nom candidat 3,Liste 3,Nombre de voix 3,Nuance 4,Prénom candidat 4,Nom candidat 4,Liste 4,Nombre de voix 4,Nuance 5,Prénom candidat 5,Nom candidat 5,Liste 5,Nombre de voix 5,Nuance 6,Prénom candidat 6,Nom candidat 6,Liste 6,Nombre de voix 6,Nuance 7,Prénom candidat 7,Nom candidat 7,Liste 7,Nombre de voix 7,Nuance 8,Prénom candidat 8,Nom candidat 8,Liste 8,Nombre de voix 8,Nuance 9,Prénom candidat 9,Nom candidat 9,Liste 9,Nombre de voix 9,Nuance 10,Prénom candidat 10,Nom candidat 10,Liste 10,Nombre de voix 10,Nuance 11,Prénom candidat 11,Nom candidat 11,Liste 11,Nombre de voix 11,Nuance 12,Prénom candidat 12,Nom candidat 12,Liste 12,Nombre de voix 12,Nuance 13,Prénom candidat 13,Nom candidat 13,Liste 13,Nombre de voix 13,Nuance 14,Prénom candidat 14,Nom candidat 14,Liste 14,Nombre de voix 14,Nuance 15,Prénom candidat 15,Nom candidat 15,Liste 15,Nombre de voix 15,Nuance 16,Prénom candidat 16,Nom candidat 16,Liste 16,Nombre de voix 16,Nuance 17,Prénom candidat 17,Nom candidat 17,Liste 17,Nombre de voix 17,Nuance 18,Prénom candidat 18,Nom candidat 18,Liste 18,Nombre de voix 18,Nuance 19,Prénom candidat 19,Nom candidat 19,Liste 19,Nombre de voix 19,Nuance 20,Prénom candidat 20,Nom candidat 20,Liste 20,Nombre de voix 20,Nuance 21,Prénom candidat 21,Nom candidat 21,Liste 22,Nombre de voix 22,Nuance 22,Prénom candidat 22,Nom candidat 22,Liste 22,Nombre de voix 22
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,1,56659,27803,27027,776,"49,07",EXG,MICHEL,BRETON,LUTTE OUVRIERE,1595,SOC-ECO,CATHERINE,LALUMIERE,"TETE DE LISTE SOC, UNION SOC-ECO",11912,ECO,FRANCK,LAVAL,GENERATION ECOLOGIE,584,ECO,ISABELLE,JACONO,MOUVEMENT ECOLOGISTE INDEPENDANT,722,RPR-UDF,CHARLES,PASQUA,"TETE DE LISTE RPR, UNION RPR-UDF",4940,DVD,CLAUDE,REICHMANN,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,FLORENT,MONTILLOT,UDF DISSIDENT,1315,DVD,RENAUD,BIDOU,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",263,FRN,JEAN-YVES,LE GALLOU,FRONT NATIONAL,5696,DIV,WILLIAM,DUPRE,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,2,52746,29285,28625,660,"55,52",EXG,MICHEL,BRETON,LUTTE OUVRIERE,1038,SOC-ECO,CATHERINE,LALUMIERE,"TETE DE LISTE SOC, UNION SOC-ECO",8982,ECO,FRANCK,LAVAL,GENERATION ECOLOGIE,493,ECO,ISABELLE,JACONO,MOUVEMENT ECOLOGISTE INDEPENDANT,826,RPR-UDF,CHARLES,PASQUA,"TETE DE LISTE RPR, UNION RPR-UDF",8483,DVD,CLAUDE,REICHMANN,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,FLORENT,MONTILLOT,UDF DISSIDENT,3160,DVD,RENAUD,BIDOU,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",385,FRN,JEAN-YVES,LE GALLOU,FRONT NATIONAL,5258,DIV,WILLIAM,DUPRE,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,3,63154,36010,35312,698,"57,02",EXG,MICHEL,BRETON,LUTTE OUVRIERE,1130,SOC-ECO,CATHERINE,LALUMIERE,"TETE DE LISTE SOC, UNION SOC-ECO",10059,ECO,FRANCK,LAVAL,GENERATION ECOLOGIE,625,ECO,ISABELLE,JACONO,MOUVEMENT ECOLOGISTE INDEPENDANT,1167,RPR-UDF,CHARLES,PASQUA,"TETE DE LISTE RPR, UNION RPR-UDF",12726,DVD,CLAUDE,REICHMANN,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,FLORENT,MONTILLOT,UDF DISSIDENT,3893,DVD,RENAUD,BIDOU,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",504,FRN,JEAN-YVES,LE GALLOU,FRONT NATIONAL,5207,DIV,WILLIAM,DUPRE,PARTI HUMANISTE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,4,58509,32448,31412,1036,"55,46",EXG,MICHEL,BRETON,LUTTE OUVRIERE,1358,SOC-ECO,CATHERINE,LALUMIERE,"TETE DE LISTE SOC, UNION SOC-ECO",12753,ECO,FRANCK,LAVAL,GENERATION ECOLOGIE,587,ECO,ISABELLE,JACONO,MOUVEMENT ECOLOGISTE INDEPENDANT,840,RPR-UDF,CHARLES,PASQUA,"TETE DE LISTE RPR, UNION RPR-UDF",5910,DVD,CLAUDE,REICHMANN,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,FLORENT,MONTILLOT,UDF DISSIDENT,5367,DVD,RENAUD,BIDOU,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",241,FRN,JEAN-YVES,LE GALLOU,FRONT NATIONAL,4356,DIV,WILLIAM,DUPRE,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,5,53349,28967,28238,729,"54,3",EXG,MICHEL,BRETON,LUTTE OUVRIERE,1068,SOC-ECO,CATHERINE,LALUMIERE,"TETE DE LISTE SOC, UNION SOC-ECO",10252,ECO,FRANCK,LAVAL,GENERATION ECOLOGIE,468,ECO,ISABELLE,JACONO,MOUVEMENT ECOLOGISTE INDEPENDANT,803,RPR-UDF,CHARLES,PASQUA,"TETE DE LISTE RPR, UNION RPR-UDF",8360,DVD,CLAUDE,REICHMANN,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,FLORENT,MONTILLOT,UDF DISSIDENT,2572,DVD,RENAUD,BIDOU,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",345,FRN,JEAN-YVES,LE GALLOU,FRONT NATIONAL,4370,DIV,WILLIAM,DUPRE,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,6,58678,33539,32791,748,"57,16",EXG,MICHEL,BRETON,LUTTE OUVRIERE,750,SOC-ECO,CATHERINE,LALUMIERE,"TETE DE LISTE SOC, UNION SOC-ECO",5552,ECO,FRANCK,LAVAL,GENERATION ECOLOGIE,558,ECO,ISABELLE,JACONO,MOUVEMENT ECOLOGISTE INDEPENDANT,804,RPR-UDF,CHARLES,PASQUA,"TETE DE LISTE RPR, UNION RPR-UDF",16728,DVD,CLAUDE,REICHMANN,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,FLORENT,MONTILLOT,UDF DISSIDENT,3444,DVD,RENAUD,BIDOU,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",561,FRN,JEAN-YVES,LE GALLOU,FRONT NATIONAL,4393,DIV,WILLIAM,DUPRE,PARTI HUMANISTE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,7,76240,41416,40539,877,"54,32",EXG,MICHEL,BRETON,LUTTE OUVRIERE,1024,SOC-ECO,CATHERINE,LALUMIERE,"TETE DE LISTE SOC, UNION SOC-ECO",10627,ECO,FRANCK,LAVAL,GENERATION ECOLOGIE,682,ECO,ISABELLE,JACONO,MOUVEMENT ECOLOGISTE INDEPENDANT,1293,RPR-UDF,CHARLES,PASQUA,"TETE DE LISTE RPR, UNION RPR-UDF",16248,DVD,CLAUDE,REICHMANN,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,FLORENT,MONTILLOT,UDF DISSIDENT,4837,DVD,RENAUD,BIDOU,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",643,FRN,JEAN-YVES,LE GALLOU,FRONT NATIONAL,5185,DIV,WILLIAM,DUPRE,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,8,63850,36669,35941,728,"57,43",EXG,MICHEL,BRETON,LUTTE OUVRIERE,1011,SOC-ECO,CATHERINE,LALUMIERE,"TETE DE LISTE SOC, UNION SOC-ECO",11877,ECO,FRANCK,LAVAL,GENERATION ECOLOGIE,579,ECO,ISABELLE,JACONO,MOUVEMENT ECOLOGISTE INDEPENDANT,1171,RPR-UDF,CHARLES,PASQUA,"TETE DE LISTE RPR, UNION RPR-UDF",12004,DVD,CLAUDE,REICHMANN,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,FLORENT,MONTILLOT,UDF DISSIDENT,4284,DVD,RENAUD,BIDOU,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",698,FRN,JEAN-YVES,LE GALLOU,FRONT NATIONAL,4317,DIV,WILLIAM,DUPRE,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,9,54379,28441,27983,458,"52,3",EXG,MICHEL,BRETON,LUTTE OUVRIERE,590,SOC-ECO,CATHERINE,LALUMIERE,"TETE DE LISTE SOC, UNION SOC-ECO",7336,ECO,FRANCK,LAVAL,GENERATION ECOLOGIE,397,ECO,ISABELLE,JACONO,MOUVEMENT ECOLOGISTE INDEPENDANT,650,RPR-UDF,CHARLES,PASQUA,"TETE DE LISTE RPR, UNION RPR-UDF",10617,DVD,CLAUDE,REICHMANN,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,FLORENT,MONTILLOT,UDF DISSIDENT,4545,DVD,RENAUD,BIDOU,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",477,FRN,JEAN-YVES,LE GALLOU,FRONT NATIONAL,3371,DIV,WILLIAM,DUPRE,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,10,53083,30243,29359,884,"56,97",EXG,MICHEL,BRETON,LUTTE OUVRIERE,1005,SOC-ECO,CATHERINE,LALUMIERE,"TETE DE LISTE SOC, UNION SOC-ECO",10787,ECO,FRANCK,LAVAL,GENERATION ECOLOGIE,479,ECO,ISABELLE,JACONO,MOUVEMENT ECOLOGISTE INDEPENDANT,1115,RPR-UDF,CHARLES,PASQUA,"TETE DE LISTE RPR, UNION RPR-UDF",9841,DVD,CLAUDE,REICHMANN,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,FLORENT,MONTILLOT,UDF DISSIDENT,2420,DVD,RENAUD,BIDOU,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",348,FRN,JEAN-YVES,LE GALLOU,FRONT NATIONAL,3364,DIV,WILLIAM,DUPRE,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,11,62027,32412,31520,892,"52,25",EXG,MICHEL,BRETON,LUTTE OUVRIERE,1315,SOC-ECO,CATHERINE,LALUMIERE,"TETE DE LISTE SOC, UNION SOC-ECO",15174,ECO,FRANCK,LAVAL,GENERATION ECOLOGIE,529,ECO,ISABELLE,JACONO,MOUVEMENT ECOLOGISTE INDEPENDANT,854,RPR-UDF,CHARLES,PASQUA,"TETE DE LISTE RPR, UNION RPR-UDF",7653,DVD,CLAUDE,REICHMANN,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,FLORENT,MONTILLOT,UDF DISSIDENT,1681,DVD,RENAUD,BIDOU,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",301,FRN,JEAN-YVES,LE GALLOU,FRONT NATIONAL,3959,DIV,WILLIAM,DUPRE,PARTI HUMANISTE,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,12,75435,43455,42522,933,"57,61",EXG,MICHEL,BRETON,LUTTE OUVRIERE,1608,SOC-ECO,CATHERINE,LALUMIERE,"TETE DE LISTE SOC, UNION SOC-ECO",15675,ECO,FRANCK,LAVAL,GENERATION ECOLOGIE,767,ECO,ISABELLE,JACONO,MOUVEMENT ECOLOGISTE INDEPENDANT,1683,RPR-UDF,CHARLES,PASQUA,"TETE DE LISTE RPR, UNION RPR-UDF",13476,DVD,CLAUDE,REICHMANN,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,FLORENT,MONTILLOT,UDF DISSIDENT,3436,DVD,RENAUD,BIDOU,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",531,FRN,JEAN-YVES,LE GALLOU,FRONT NATIONAL,5346,DIV,WILLIAM,DUPRE,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,92,HAUTS-DE-SEINE,13,82393,46583,45586,997,"56,54",EXG,MICHEL,BRETON,LUTTE OUVRIERE,1607,SOC-ECO,CATHERINE,LALUMIERE,"TETE DE LISTE SOC, UNION SOC-ECO",16609,ECO,FRANCK,LAVAL,GENERATION ECOLOGIE,804,ECO,ISABELLE,JACONO,MOUVEMENT ECOLOGISTE INDEPENDANT,1604,RPR-UDF,CHARLES,PASQUA,"TETE DE LISTE RPR, UNION RPR-UDF",15088,DVD,CLAUDE,REICHMANN,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,FLORENT,MONTILLOT,UDF DISSIDENT,4053,DVD,RENAUD,BIDOU,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",575,FRN,JEAN-YVES,LE GALLOU,FRONT NATIONAL,5246,DIV,WILLIAM,DUPRE,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,1,45499,22513,21904,609,"49,48",EXG,ARLETTE,LAGUILLER,LUTTE OUVRIERE,1660,EXG,AMBROISE,BOULANGER,SOLIDARITES EGALITE ECOLOGIE,346,COM-SOC-ECO,MARIE-GEORGE,BUFFET,"TETE DE LISTE COM, UNION COM-SOC-ECO",9253,ECO,WANDA,FACON,GENERATION ECOLOGIE,857,RPR-UDF,ERIC,RAOULT,"TETE DE LISTE RPR, UNION RPR-UDF",4355,DVD,PHILIPPE,PATY,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,PIERRE,BERNARD,SEINE-SAINT-DENIS DEBOUT AU COEUR DE LA FRANCE,770,FRN,MARTIAL,BILD,FRONT NATIONAL,4663,DIV,MARIE-LAURENCE,CHANUT,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,2,47519,22880,22091,789,"48,15",EXG,ARLETTE,LAGUILLER,LUTTE OUVRIERE,1665,EXG,AMBROISE,BOULANGER,SOLIDARITES EGALITE ECOLOGIE,446,COM-SOC-ECO,MARIE-GEORGE,BUFFET,"TETE DE LISTE COM, UNION COM-SOC-ECO",10170,ECO,WANDA,FACON,GENERATION ECOLOGIE,786,RPR-UDF,ERIC,RAOULT,"TETE DE LISTE RPR, UNION RPR-UDF",3309,DVD,PHILIPPE,PATY,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,PIERRE,BERNARD,SEINE-SAINT-DENIS DEBOUT AU COEUR DE LA FRANCE,906,FRN,MARTIAL,BILD,FRONT NATIONAL,4807,DIV,MARIE-LAURENCE,CHANUT,PARTI HUMANISTE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,3,44556,22090,21414,676,"49,58",EXG,ARLETTE,LAGUILLER,LUTTE OUVRIERE,1836,EXG,AMBROISE,BOULANGER,SOLIDARITES EGALITE ECOLOGIE,364,COM-SOC-ECO,MARIE-GEORGE,BUFFET,"TETE DE LISTE COM, UNION COM-SOC-ECO",8618,ECO,WANDA,FACON,GENERATION ECOLOGIE,828,RPR-UDF,ERIC,RAOULT,"TETE DE LISTE RPR, UNION RPR-UDF",3974,DVD,PHILIPPE,PATY,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,PIERRE,BERNARD,SEINE-SAINT-DENIS DEBOUT AU COEUR DE LA FRANCE,770,FRN,MARTIAL,BILD,FRONT NATIONAL,5024,DIV,MARIE-LAURENCE,CHANUT,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,4,43825,20957,20460,497,"47,82",EXG,ARLETTE,LAGUILLER,LUTTE OUVRIERE,1032,EXG,AMBROISE,BOULANGER,SOLIDARITES EGALITE ECOLOGIE,170,COM-SOC-ECO,MARIE-GEORGE,BUFFET,"TETE DE LISTE COM, UNION COM-SOC-ECO",9793,ECO,WANDA,FACON,GENERATION ECOLOGIE,530,RPR-UDF,ERIC,RAOULT,"TETE DE LISTE RPR, UNION RPR-UDF",3696,DVD,PHILIPPE,PATY,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,PIERRE,BERNARD,SEINE-SAINT-DENIS DEBOUT AU COEUR DE LA FRANCE,448,FRN,MARTIAL,BILD,FRONT NATIONAL,4791,DIV,MARIE-LAURENCE,CHANUT,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,5,51382,25906,25047,859,"50,42",EXG,ARLETTE,LAGUILLER,LUTTE OUVRIERE,1628,EXG,AMBROISE,BOULANGER,SOLIDARITES EGALITE ECOLOGIE,345,COM-SOC-ECO,MARIE-GEORGE,BUFFET,"TETE DE LISTE COM, UNION COM-SOC-ECO",11198,ECO,WANDA,FACON,GENERATION ECOLOGIE,731,RPR-UDF,ERIC,RAOULT,"TETE DE LISTE RPR, UNION RPR-UDF",4444,DVD,PHILIPPE,PATY,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,PIERRE,BERNARD,SEINE-SAINT-DENIS DEBOUT AU COEUR DE LA FRANCE,921,FRN,MARTIAL,BILD,FRONT NATIONAL,5780,DIV,MARIE-LAURENCE,CHANUT,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,6,53106,28643,27803,840,"53,94",EXG,ARLETTE,LAGUILLER,LUTTE OUVRIERE,2280,EXG,AMBROISE,BOULANGER,SOLIDARITES EGALITE ECOLOGIE,409,COM-SOC-ECO,MARIE-GEORGE,BUFFET,"TETE DE LISTE COM, UNION COM-SOC-ECO",12208,ECO,WANDA,FACON,GENERATION ECOLOGIE,902,RPR-UDF,ERIC,RAOULT,"TETE DE LISTE RPR, UNION RPR-UDF",6066,DVD,PHILIPPE,PATY,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,PIERRE,BERNARD,SEINE-SAINT-DENIS DEBOUT AU COEUR DE LA FRANCE,915,FRN,MARTIAL,BILD,FRONT NATIONAL,5023,DIV,MARIE-LAURENCE,CHANUT,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,7,45331,22166,21496,670,"48,9",EXG,ARLETTE,LAGUILLER,LUTTE OUVRIERE,1726,EXG,AMBROISE,BOULANGER,SOLIDARITES EGALITE ECOLOGIE,511,COM-SOC-ECO,MARIE-GEORGE,BUFFET,"TETE DE LISTE COM, UNION COM-SOC-ECO",9801,ECO,WANDA,FACON,GENERATION ECOLOGIE,813,RPR-UDF,ERIC,RAOULT,"TETE DE LISTE RPR, UNION RPR-UDF",3940,DVD,PHILIPPE,PATY,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,PIERRE,BERNARD,SEINE-SAINT-DENIS DEBOUT AU COEUR DE LA FRANCE,683,FRN,MARTIAL,BILD,FRONT NATIONAL,4022,DIV,MARIE-LAURENCE,CHANUT,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,8,58614,31198,30322,876,"53,23",EXG,ARLETTE,LAGUILLER,LUTTE OUVRIERE,1682,EXG,AMBROISE,BOULANGER,SOLIDARITES EGALITE ECOLOGIE,327,COM-SOC-ECO,MARIE-GEORGE,BUFFET,"TETE DE LISTE COM, UNION COM-SOC-ECO",9180,ECO,WANDA,FACON,GENERATION ECOLOGIE,1271,RPR-UDF,ERIC,RAOULT,"TETE DE LISTE RPR, UNION RPR-UDF",10061,DVD,PHILIPPE,PATY,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,PIERRE,BERNARD,SEINE-SAINT-DENIS DEBOUT AU COEUR DE LA FRANCE,1579,FRN,MARTIAL,BILD,FRONT NATIONAL,6222,DIV,MARIE-LAURENCE,CHANUT,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,9,52985,27650,26790,860,"52,18",EXG,ARLETTE,LAGUILLER,LUTTE OUVRIERE,2056,EXG,AMBROISE,BOULANGER,SOLIDARITES EGALITE ECOLOGIE,308,COM-SOC-ECO,MARIE-GEORGE,BUFFET,"TETE DE LISTE COM, UNION COM-SOC-ECO",11326,ECO,WANDA,FACON,GENERATION ECOLOGIE,989,RPR-UDF,ERIC,RAOULT,"TETE DE LISTE RPR, UNION RPR-UDF",5055,DVD,PHILIPPE,PATY,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,PIERRE,BERNARD,SEINE-SAINT-DENIS DEBOUT AU COEUR DE LA FRANCE,964,FRN,MARTIAL,BILD,FRONT NATIONAL,6054,DIV,MARIE-LAURENCE,CHANUT,PARTI HUMANISTE,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,10,47183,25381,24605,776,"53,79",EXG,ARLETTE,LAGUILLER,LUTTE OUVRIERE,1399,EXG,AMBROISE,BOULANGER,SOLIDARITES EGALITE ECOLOGIE,214,COM-SOC-ECO,MARIE-GEORGE,BUFFET,"TETE DE LISTE COM, UNION COM-SOC-ECO",8053,ECO,WANDA,FACON,GENERATION ECOLOGIE,916,RPR-UDF,ERIC,RAOULT,"TETE DE LISTE RPR, UNION RPR-UDF",7651,DVD,PHILIPPE,PATY,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,PIERRE,BERNARD,SEINE-SAINT-DENIS DEBOUT AU COEUR DE LA FRANCE,1083,FRN,MARTIAL,BILD,FRONT NATIONAL,5289,DIV,MARIE-LAURENCE,CHANUT,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,11,54783,27227,26306,921,"49,7",EXG,ARLETTE,LAGUILLER,LUTTE OUVRIERE,1956,EXG,AMBROISE,BOULANGER,SOLIDARITES EGALITE ECOLOGIE,361,COM-SOC-ECO,MARIE-GEORGE,BUFFET,"TETE DE LISTE COM, UNION COM-SOC-ECO",10130,ECO,WANDA,FACON,GENERATION ECOLOGIE,1190,RPR-UDF,ERIC,RAOULT,"TETE DE LISTE RPR, UNION RPR-UDF",5574,DVD,PHILIPPE,PATY,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,PIERRE,BERNARD,SEINE-SAINT-DENIS DEBOUT AU COEUR DE LA FRANCE,1066,FRN,MARTIAL,BILD,FRONT NATIONAL,6029,DIV,MARIE-LAURENCE,CHANUT,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ILE-DE-FRANCE,93,SEINE-SAINT-DENIS,12,57451,31316,30326,990,"54,51",EXG,ARLETTE,LAGUILLER,LUTTE OUVRIERE,1457,EXG,AMBROISE,BOULANGER,SOLIDARITES EGALITE ECOLOGIE,238,COM-SOC-ECO,MARIE-GEORGE,BUFFET,"TETE DE LISTE COM, UNION COM-SOC-ECO",9546,ECO,WANDA,FACON,GENERATION ECOLOGIE,1054,RPR-UDF,ERIC,RAOULT,"TETE DE LISTE RPR, UNION RPR-UDF",8389,DVD,PHILIPPE,PATY,CENTRE NATIONAL DES INDEPENDANTS,0,DVD,PIERRE,BERNARD,SEINE-SAINT-DENIS DEBOUT AU COEUR DE LA FRANCE,2751,FRN,MARTIAL,BILD,FRONT NATIONAL,6891,DIV,MARIE-LAURENCE,CHANUT,PARTI HUMANISTE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
